index,type,type,name,usage(KB),total(KB)
58,  xmodel,xmodel,me_electricbox1,11.4,11.7
59,  xmodel,xmodel,com_electrical_pipe,9.1,9.4
60,  xmodel,xmodel,bog_b_cinderblock_clutter,8.6,8.9
61,  xmodel,xmodel,ch_industrial_lamp_wall_off,33.6,33.8
62,  xmodel,xmodel,com_floodlight,240.4,240.4
63,  xmodel,xmodel,me_antenna2,48.8,48.8
64,  xmodel,xmodel,com_newspaperbox_red,47.7,48.0
65,  xmodel,xmodel,com_outdoor_switch,4.1,4.4
66,  xmodel,xmodel,ch_bedframemetal_gray,53.3,53.6
67,  techset,techset,sm2/mc_effect_zfeather_falloff_add_nofog,1.5,1.5
68,  techset,techset,mc_effect_zfeather_falloff_add_nofog,1.4,1.4
69,  xmodel,xmodel,com_lightbox_on,75.4,76.0
70,  xmodel,xmodel,vehicle_80s_sedan1_tandest,212.0,212.5
71,  xmodel,xmodel,vehicle_80s_sedan1_green,495.2,496.4
72,  xmodel,xmodel,vehicle_semi_truck_cargo,1294.8,1295.8
73,  xmodel,xmodel,me_cargocontainersingleface,636.2,636.8
74,  xmodel,xmodel,vehicle_pickup_roobars,672.2,672.9
75,  xmodel,xmodel,vehicle_bulldozer,950.2,950.7
76,  xmodel,xmodel,me_ac_window,6.9,7.1
77,  xmodel,xmodel,foliage_grass_short_squareclump,1.3,1.4
78,  xmodel,xmodel,mil_hedgehog,108.9,109.2
79,  xmodel,xmodel,me_antenna3,47.0,47.0
80,  xmodel,xmodel,foliage_shrub_brownmid,1.0,1.1
81,  techset,techset,sm2/mc_l_t0c0,14.2,14.2
82,  techset,techset,mc_l_t0c0,14.3,14.3
83,  techset,techset,mc_l_t0c0s0,19.5,19.5
84,  techset,techset,sm2/mc_l_r0c0n0s0,15.5,15.5
85,  techset,techset,sm2/mc_l_r0c0,9.7,9.7
86,  techset,techset,mc_l_r0c0n0s0,19.2,19.2
87,  techset,techset,mc_l_r0c0,9.3,9.3
88,  techset,techset,mc_l_r0c0s0,12.3,12.3
89,  techset,techset,mc_l_r0c0n0,9.2,9.2
90,  xmodel,xmodel,foliage_tree_palm_bushy_3_static,213.3,213.8
91,  xmodel,xmodel,me_brick_wall_dest,21.4,21.6
92,  xmodel,xmodel,me_brickwallvert_dest2,19.6,19.6
93,  xmodel,xmodel,me_brick_wall_dest2,22.4,22.4
94,  xmodel,xmodel,me_brickwallvert_dest,24.0,24.0
95,  xmodel,xmodel,me_canopy_2x4_1,29.0,29.0
96,  xmodel,xmodel,me_canopy_folded_01,58.9,59.2
97,  xmodel,xmodel,me_corrugated_metal2x4,12.5,12.5
98,  xmodel,xmodel,com_cafe_wall_light_off,15.8,16.0
99,  xmodel,xmodel,me_market_canopy7,10.1,10.6
100,  xmodel,xmodel,me_canopy_2x4_3,44.1,44.1
101,  xmodel,xmodel,me_electricbox3,8.4,8.4
102,  xmodel,xmodel,com_lightbox,65.2,65.3
103,  xmodel,xmodel,com_electrical_pipe_elbow,5.7,5.7
104,  xmodel,xmodel,ch_furniture_couch02,97.3,97.6
105,  xmodel,xmodel,me_canopy_2x4_2,30.7,30.7
106,  xmodel,xmodel,me_canopy_large1_dmgleft,50.3,50.3
107,  xmodel,xmodel,com_barrel_piece2,67.8,67.9
108,  xmodel,xmodel,ch_furniture_couch01,64.2,64.2
109,  xmodel,xmodel,ch_russian_table,58.4,58.7
110,  xmodel,xmodel,me_canopy_large3,91.4,91.4
111,  xmodel,xmodel,me_cafesign,15.6,15.9
112,  xmodel,xmodel,me_canopy_large5,87.6,87.6
113,  xmodel,xmodel,ch_dinerboothchair,41.8,42.1
114,  xmodel,xmodel,ch_dinerboothtable,46.4,46.6
115,  xmodel,xmodel,com_door_01_handleleft,8.8,9.1
116,  xmodel,xmodel,ch_mattress_2,36.8,36.8
117,  xmodel,xmodel,com_dresser_d,15.0,15.3
118,  xmodel,xmodel,ch_dinercounterchair,99.0,99.3
119,  xmodel,xmodel,com_cafe_light_part1_on,30.0,30.3
120,  xmodel,xmodel,cobra_town_garage,16.1,16.3
121,  xmodel,xmodel,cobra_town_2story_motel,39.1,39.2
122,  xmodel,xmodel,cobra_town_2story_house_01,16.2,16.4
123,  xmodel,xmodel,cobra_town_1story_house_01,29.9,30.0
124,  xmodel,xmodel,aftermath_rebar_group_02,17.7,18.0
125,  xmodel,xmodel,aftermath_rebar_group_03,15.9,15.9
126,  xmodel,xmodel,me_window_bars_05,18.0,18.3
127,  xmodel,xmodel,com_cafe_chair2,44.5,44.9
128,  xmodel,xmodel,bc_military_comm_tower,197.7,198.3
129,  xmodel,xmodel,com_metalbench,192.4,192.6
130,  xmodel,xmodel,com_office_chair_black,189.8,190.1
131,  xmodel,xmodel,com_office_book_red_flat,19.3,19.5
132,  xmodel,xmodel,com_office_chair,30.5,30.6
133,  xmodel,xmodel,com_cafe_table2,19.2,19.7
134,  xmodel,xmodel,foliage_tree_grey_oak_sm_a,30.7,31.2
135,  xmodel,xmodel,com_vcr,59.3,59.6
136,  xmodel,xmodel,tv_video_mixing_board,53.4,53.7
137,  xmodel,xmodel,tvs_table_1,38.5,39.6
138,  xmodel,xmodel,com_conference_table2,21.1,21.7
139,  xmodel,xmodel,sluchatka0,50.4,50.6
140,  xmodel,xmodel,tvs_door_frame_1,10.2,10.4
141,  xmodel,xmodel,tvs_door_1,4.6,5.1
142,  xmodel,xmodel,com_speaker,30.7,30.9
143,  xmodel,xmodel,foliage_grass_squareclump,1.2,1.2
144,  xmodel,xmodel,com_pallet_2,45.5,45.7
145,  xmodel,xmodel,me_phonebooth,19.2,19.5
146,  xmodel,xmodel,me_dumpster_close,96.3,96.9
147,  xmodel,xmodel,me_roof_sign_01,73.4,74.2
148,  xmodel,xmodel,com_soup_can,5.7,5.9
149,  xmodel,xmodel,com_bottle1,10.3,10.6
150,  xmodel,xmodel,com_bottle3,11.2,11.2
151,  xmodel,xmodel,com_paintcan,32.1,32.4
152,  xmodel,xmodel,com_junktire,48.2,48.5
153,  xmodel,xmodel,me_plastic_crate1,6.8,7.1
154,  xmodel,xmodel,com_milk_carton,6.5,6.7
155,  xmodel,xmodel,com_computer_case,9.5,9.8
156,  xmodel,xmodel,com_computer_keyboard,12.9,13.2
157,  xmodel,xmodel,com_computer_monitor,23.9,23.9
158,  xmodel,xmodel,com_computer_mouse,12.7,12.7
159,  xmodel,xmodel,com_office_lamp02,29.6,29.7
160,  xmodel,xmodel,com_plasticcase_beige_big,327.9,328.2
161,  xmodel,xmodel,com_laptop_2_open,35.3,35.6
162,  xmodel,xmodel,com_cellphone_on,17.5,17.7
163,  xmodel,xmodel,vehicle_80s_sedan1_silv_destructible_mp,473.7,474.0
164,  xmodel,xmodel,vehicle_80s_wagon1_green_destructible_mp,550.0,550.2
165,  xmodel,xmodel,foliage_tree_palm_bushy_2,252.8,252.8
166,  xmodel,xmodel,vehicle_80s_sedan1_red_destructible_mp,194.2,194.4
167,  techset,techset,sm2/wc_l_sm_r0c0n0s0,14.9,14.9
168,  techset,techset,sm2/wc_l_sm_r0c0,10.0,10.0
169,  techset,techset,sm2/wc_l_hsm_r0c0,8.2,8.2
170,  techset,techset,sm2/wc_l_hsm_r0c0n0,9.8,9.8
171,  techset,techset,wc_l_sm_r0c0n0s0,27.5,27.5
172,  techset,techset,wc_l_sm_r0c0,16.8,16.8
173,  techset,techset,wc_l_sm_r0c0s0,18.0,18.0
174,  techset,techset,wc_l_sm_r0c0n0,16.1,16.1
175,  techset,techset,wc_l_hsm_r0c0,9.4,9.4
176,  techset,techset,wc_l_hsm_r0c0s0,9.2,9.2
177,  techset,techset,wc_l_hsm_r0c0n0,10.9,10.9
178,  techset,techset,wc_l_hsm_r0c0n0s0,10.4,10.4
179,  techset,techset,sm2/wc_l_sm_t0c0n0s0,9.5,9.5
180,  techset,techset,sm2/wc_l_sm_t0c0,6.2,6.2
181,  techset,techset,sm2/wc_l_hsm_t0c0,5.7,5.7
182,  techset,techset,sm2/wc_l_hsm_t0c0n0,5.2,5.2
183,  techset,techset,wc_l_sm_t0c0n0s0,19.1,19.1
184,  techset,techset,wc_l_sm_t0c0,11.8,11.8
185,  techset,techset,wc_l_sm_t0c0s0,14.7,14.7
186,  techset,techset,wc_l_sm_t0c0n0,12.2,12.2
187,  techset,techset,wc_l_hsm_t0c0,7.1,7.1
188,  techset,techset,wc_l_hsm_t0c0s0,7.7,7.7
189,  techset,techset,wc_l_hsm_t0c0n0,6.8,6.8
190,  techset,techset,wc_l_hsm_t0c0n0s0,8.6,8.6
191,  techset,techset,sm2/wc_unlit_multiply,1.7,1.7
192,  techset,techset,wc_unlit_multiply,1.8,1.8
193,  techset,techset,sm2/wc_l_sm_r0c0d0n0s0,14.3,14.3
194,  techset,techset,sm2/wc_l_sm_r0c0d0,11.7,11.7
195,  techset,techset,sm2/wc_l_hsm_r0c0d0,7.9,7.9
196,  techset,techset,sm2/wc_l_hsm_r0c0d0n0,9.5,9.5
197,  techset,techset,wc_l_sm_r0c0d0n0s0,21.3,21.3
198,  techset,techset,wc_l_sm_r0c0d0,14.3,14.3
199,  techset,techset,wc_l_sm_r0c0d0s0,15.2,15.2
200,  techset,techset,wc_l_sm_r0c0d0n0,12.6,12.6
201,  techset,techset,wc_l_hsm_r0c0d0,7.5,7.5
202,  techset,techset,wc_l_hsm_r0c0d0s0,8.0,8.0
203,  techset,techset,wc_l_hsm_r0c0d0n0,8.5,8.5
204,  techset,techset,wc_l_hsm_r0c0d0n0s0,8.8,8.8
205,  techset,techset,sm2/wc_unlit_distfalloff,1.1,1.1
206,  techset,techset,wc_unlit_distfalloff,1.0,1.0
207,  techset,techset,sm2/wc_l_sm_b0c0d0n0s0,10.8,10.8
208,  techset,techset,sm2/wc_l_sm_b0c0d0,8.7,8.7
209,  techset,techset,sm2/wc_l_hsm_b0c0d0,6.2,6.2
210,  techset,techset,sm2/wc_l_hsm_b0c0d0n0,7.4,7.4
211,  techset,techset,wc_l_sm_b0c0d0n0s0,23.1,23.1
212,  techset,techset,wc_l_sm_b0c0d0,15.3,15.3
213,  techset,techset,wc_l_sm_b0c0d0s0,16.6,16.6
214,  techset,techset,wc_l_sm_b0c0d0n0,13.4,13.4
215,  techset,techset,wc_l_hsm_b0c0d0,7.9,7.9
216,  techset,techset,wc_l_hsm_b0c0d0s0,8.6,8.6
217,  techset,techset,wc_l_hsm_b0c0d0n0,9.0,9.0
218,  techset,techset,wc_l_hsm_b0c0d0n0s0,9.4,9.4
219,  gfx_map,gfx_map,maps/mp/mp_tabuk.d3dbsp,17706.3,17746.8
220,    map_ents,map_ents,maps/mp/mp_tabuk.d3dbsp,24.3,24.3
221,  col_map_sp,col_map_sp,maps/mp/mp_tabuk.d3dbsp,4416.8,4441.1
222,  rawfile,rawfile,maps/mp/mp_tabuk.gsc,7.7,7.7
223,  impactfx,impactfx,,1.5,1.5
224,  xmodel,xmodel,body_mp_usmc_specops,411.4,411.9
225,  xmodel,xmodel,head_mp_usmc_tactical_mich_stripes_nomex,246.9,247.8
226,  xmodel,xmodel,body_mp_usmc_sniper,309.8,309.8
227,  xmodel,xmodel,head_mp_usmc_tactical_baseball_cap,182.5,183.0
228,  xmodel,xmodel,body_mp_usmc_recon,395.9,395.9
229,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
230,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
231,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
232,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
233,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
234,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
235,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
236,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
237,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
238,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
239,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
240,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
241,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
242,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
243,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
244,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
245,  fx,fx,smoke/smoke_large,4.7,4.9
246,  fx,fx,dust/dust_wind_slow_yel_loop,4.3,4.4
247,  fx,fx,dust/dust_spiral01,3.1,3.1
248,  fx,fx,dust/dust_spiral02,5.7,5.7
249,  xmodel,xmodel,vehicle_80s_wagon1_green_destroyed,414.0,414.4
250,  xmodel,xmodel,vehicle_80s_wagon1_green_hood,11.9,12.0
251,  xmodel,xmodel,vehicle_80s_wagon1_green_door_lf,18.6,18.6
252,  xmodel,xmodel,vehicle_80s_wagon1_green_door_lb,15.2,15.2
253,  xmodel,xmodel,vehicle_80s_wagon1_green_door_rf,5.4,5.4
254,  xmodel,xmodel,vehicle_80s_wagon1_green_door_rb,15.2,15.2
255,  xmodel,xmodel,vehicle_80s_wagon1_glass_f,4.6,4.6
256,  xmodel,xmodel,vehicle_80s_wagon1_glass_f_dam,4.7,4.7
257,  xmodel,xmodel,vehicle_80s_wagon1_glass_b,4.6,4.6
258,  xmodel,xmodel,vehicle_80s_wagon1_glass_b_dam,4.4,4.4
259,  xmodel,xmodel,vehicle_80s_wagon1_glass_lf,1.2,1.2
260,  xmodel,xmodel,vehicle_80s_wagon1_glass_lf_dam,1.4,1.4
261,  xmodel,xmodel,vehicle_80s_wagon1_glass_rf,1.2,1.2
262,  xmodel,xmodel,vehicle_80s_wagon1_glass_rf_dam,1.4,1.4
263,  xmodel,xmodel,vehicle_80s_wagon1_glass_lb_dam,1.1,1.1
264,  xmodel,xmodel,vehicle_80s_wagon1_glass_rb_dam,1.1,1.1
265,  xmodel,xmodel,vehicle_80s_wagon1_glass_lb2_dam,1.1,1.1
266,  xmodel,xmodel,vehicle_80s_wagon1_glass_rb2_dam,1.1,1.1
267,  xmodel,xmodel,vehicle_80s_wagon1_green_light_lb,1.0,1.0
268,  xmodel,xmodel,vehicle_80s_wagon1_green_light_lb_dam,1.6,1.6
269,  xmodel,xmodel,vehicle_80s_wagon1_green_light_rb,1.0,1.0
270,  xmodel,xmodel,vehicle_80s_wagon1_green_light_rb_dam,1.6,1.6
271,  xmodel,xmodel,vehicle_80s_wagon1_green_bumper_f,11.2,11.2
272,  xmodel,xmodel,vehicle_80s_wagon1_green_bumper_b,13.2,13.2
273,  xmodel,xmodel,vehicle_80s_wagon1_green_mirror_l,5.7,5.7
274,  xmodel,xmodel,vehicle_80s_wagon1_green_mirror_r,5.8,5.8
275,  xmodel,xmodel,vehicle_80s_sedan1_silv_destroyed,335.4,335.7
276,  xmodel,xmodel,vehicle_80s_sedan1_silv_hood,11.5,11.5
277,  xmodel,xmodel,vehicle_80s_sedan1_silv_trunk,11.6,11.6
278,  xmodel,xmodel,vehicle_80s_sedan1_silv_wheel_lf,14.2,14.2
279,  xmodel,xmodel,vehicle_80s_sedan1_silv_door_lb,15.4,15.4
280,  xmodel,xmodel,vehicle_80s_sedan1_silv_door_rf,16.4,16.4
281,  xmodel,xmodel,vehicle_80s_sedan1_silv_door_rb,15.4,15.4
282,  xmodel,xmodel,vehicle_80s_sedan1_glass_f,2.9,2.9
283,  xmodel,xmodel,vehicle_80s_sedan1_glass_f_dam,2.9,2.9
284,  xmodel,xmodel,vehicle_80s_sedan1_glass_b,3.1,3.1
285,  xmodel,xmodel,vehicle_80s_sedan1_glass_b_dam,2.9,2.9
286,  xmodel,xmodel,vehicle_80s_sedan1_glass_lf,1.4,1.4
287,  xmodel,xmodel,vehicle_80s_sedan1_glass_lf_dam,1.4,1.4
288,  xmodel,xmodel,vehicle_80s_sedan1_glass_rf,1.4,1.4
289,  xmodel,xmodel,vehicle_80s_sedan1_glass_rf_dam,1.4,1.4
290,  xmodel,xmodel,vehicle_80s_sedan1_glass_lb,1.2,1.2
291,  xmodel,xmodel,vehicle_80s_sedan1_glass_lb_dam,1.2,1.2
292,  xmodel,xmodel,vehicle_80s_sedan1_glass_rb,1.2,1.2
293,  xmodel,xmodel,vehicle_80s_sedan1_glass_rb_dam,1.2,1.2
294,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lf,1.9,1.9
295,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lf_dam,1.7,1.7
296,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rf,1.9,1.9
297,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rf_dam,1.7,1.7
298,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lb,2.4,2.4
299,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lb_dam,2.4,2.4
300,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rb,2.4,2.4
301,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rb_dam,2.4,2.4
302,  xmodel,xmodel,vehicle_80s_sedan1_silv_bumper_f,10.6,10.6
303,  xmodel,xmodel,vehicle_80s_sedan1_silv_bumper_b,12.2,12.2
304,  xmodel,xmodel,vehicle_80s_sedan1_silv_mirror_l,6.1,6.1
305,  xmodel,xmodel,vehicle_80s_sedan1_silv_mirror_r,6.1,6.1
306,  fx,fx,smoke/car_damage_whitesmoke,1.5,1.6
307,  fx,fx,smoke/car_damage_blacksmoke,1.8,1.8
308,  fx,fx,smoke/car_damage_blacksmoke_fire,9.8,9.9
309,  xmodel,xmodel,fx_glass_piece_large_01,2.5,2.5
310,  xmodel,xmodel,fx_glass_piece_large_02,2.9,2.9
311,  xmodel,xmodel,fx_glass_piece_large_03,4.9,4.9
312,  fx,fx,props/car_glass_med,3.8,3.9
313,  fx,fx,props/car_glass_headlight,3.2,3.2
314,  xmodel,xmodel,fx_glass_piece_brakelight_01,1.1,1.1
315,  xmodel,xmodel,fx_glass_piece_brakelight_02,2.7,2.7
316,  fx,fx,props/car_glass_brakelight,3.3,3.3
317,  sound,sound,pain_1,1.4,1.4
318,  sound,sound,weap_suitcase_button_press_plr,0.9,1.2
319,  rawfile,rawfile,maps/mp/mp_tabuk_foliage.gsc,6.1,6.1
320,  xmodel,xmodel,vehicle_80s_sedan1_red_destroyed,102.6,102.8
321,  xmodel,xmodel,vehicle_80s_sedan1_red_hood,4.6,4.6
322,  xmodel,xmodel,vehicle_80s_sedan1_red_trunk,5.3,5.3
323,  xmodel,xmodel,vehicle_80s_sedan1_red_wheel_lf,6.8,6.8
324,  xmodel,xmodel,vehicle_80s_sedan1_red_door_lf,4.8,4.8
325,  xmodel,xmodel,vehicle_80s_sedan1_red_door_lb,4.4,4.4
326,  xmodel,xmodel,vehicle_80s_sedan1_red_door_rf,5.1,5.1
327,  xmodel,xmodel,vehicle_80s_sedan1_red_door_rb,4.5,4.5
328,  xmodel,xmodel,vehicle_80s_sedan1_red_light_lb,1.1,1.1
329,  xmodel,xmodel,vehicle_80s_sedan1_red_light_lb_dam,1.1,1.1
330,  xmodel,xmodel,vehicle_80s_sedan1_red_light_rb,1.1,1.1
331,  xmodel,xmodel,vehicle_80s_sedan1_red_light_rb_dam,1.1,1.1
332,  xmodel,xmodel,vehicle_80s_sedan1_red_bumper_f,4.7,4.7
333,  xmodel,xmodel,vehicle_80s_sedan1_red_bumper_b,5.4,5.4
334,  xmodel,xmodel,vehicle_80s_sedan1_red_mirror_l,2.6,2.6
335,  xmodel,xmodel,vehicle_80s_sedan1_red_mirror_r,2.6,2.6
336,  rawfile,rawfile,mp_tabuk,3.0,3.0
337,assetlist,assetlist,,10.7,41645.1
338,xmodel,xmodel,(misc),10.1,10.1
339,material,material,(misc),58.4,58.4
340,techset,techset,(misc),7.5,7.5
341,image,image,(misc),23.6,23.6
342,sound,sound,(misc),152.5,152.5
343,loaded_sound,loaded_sound,(misc),1.6,1.6
344,fx,fx,(misc),4.5,4.5
345,rawfile,rawfile,(misc),1.5,1.5
