index,zone,type,type,name,usage(KB),total(KB)
29,mp_atlantis,  techset,techset,wc_l_sm_r0c0d0n0s0,32.2,32.2
30,mp_atlantis,  techset,techset,wc_l_sm_r0c0,18.3,18.3
31,mp_atlantis,  techset,techset,wc_l_sm_r0c0s0,18.0,18.0
32,mp_atlantis,  techset,techset,wc_l_sm_r0c0n0,19.7,19.7
33,mp_atlantis,  techset,techset,wc_l_sm_r0c0n0s0,15.9,15.9
34,mp_atlantis,  techset,techset,wc_l_sm_r0c0d0,14.3,14.3
35,mp_atlantis,  techset,techset,wc_l_sm_r0c0d0s0,15.2,15.2
36,mp_atlantis,  techset,techset,wc_l_sm_r0c0d0n0,12.6,12.6
37,mp_atlantis,  techset,techset,wc_l_hsm_r0c0,9.4,9.4
38,mp_atlantis,  techset,techset,wc_l_hsm_r0c0s0,9.2,9.2
39,mp_atlantis,  techset,techset,wc_l_hsm_r0c0n0,10.9,10.9
40,mp_atlantis,  techset,techset,wc_l_hsm_r0c0n0s0,10.4,10.4
41,mp_atlantis,  techset,techset,wc_l_hsm_r0c0d0,7.5,7.5
42,mp_atlantis,  techset,techset,wc_l_hsm_r0c0d0s0,8.0,8.0
43,mp_atlantis,  techset,techset,wc_l_hsm_r0c0d0n0,8.5,8.5
44,mp_atlantis,  techset,techset,wc_l_hsm_r0c0d0n0s0,8.8,8.8
45,mp_atlantis,  techset,techset,sm2/wc_water,3.0,3.0
46,mp_atlantis,  techset,techset,wc_water,2.9,2.9
47,mp_atlantis,  techset,techset,sm2/wc_l_sm_t0c0n0s0,9.1,9.1
48,mp_atlantis,  techset,techset,sm2/wc_l_sm_t0c0,7.8,7.8
49,mp_atlantis,  techset,techset,sm2/wc_l_hsm_t0c0,5.7,5.7
50,mp_atlantis,  techset,techset,sm2/wc_l_hsm_t0c0n0,5.2,5.2
51,mp_atlantis,  techset,techset,wc_l_sm_t0c0n0s0,18.7,18.7
52,mp_atlantis,  techset,techset,wc_l_sm_t0c0,13.4,13.4
53,mp_atlantis,  techset,techset,wc_l_sm_t0c0s0,14.7,14.7
54,mp_atlantis,  techset,techset,wc_l_sm_t0c0n0,12.2,12.2
55,mp_atlantis,  techset,techset,wc_l_hsm_t0c0,7.1,7.1
56,mp_atlantis,  techset,techset,wc_l_hsm_t0c0s0,7.7,7.7
57,mp_atlantis,  techset,techset,wc_l_hsm_t0c0n0,6.8,6.8
58,mp_atlantis,  techset,techset,wc_l_hsm_t0c0n0s0,8.6,8.6
59,mp_atlantis,    material,material,wc/armada_water,48.2,48.2
60,mp_atlantis,    material,material,wc/chernobyl_water,48.2,48.2
61,mp_atlantis,  gfx_map,gfx_map,maps/mp/mp_atlantis.d3dbsp,4926.3,5026.5
62,mp_atlantis,    map_ents,map_ents,maps/mp/mp_atlantis.d3dbsp,1.1,1.1
63,mp_atlantis,  col_map_sp,col_map_sp,maps/mp/mp_atlantis.d3dbsp,2570.4,2571.5
64,mp_atlantis,  impactfx,impactfx,,1.5,1.5
65,mp_atlantis,  sound,sound,artillery_explosion,1.2,1.2
66,mp_atlantis,  sound,sound,elm_metal_rattle,1.2,1.2
67,mp_atlantis,  sound,sound,mortar_incoming,1.6,1.6
68,mp_atlantis,  sound,sound,generic_death_arab_4,1.1,1.1
69,mp_atlantis,  xmodel,xmodel,body_mp_usmc_specops,411.4,411.9
70,mp_atlantis,  xmodel,xmodel,head_mp_usmc_tactical_mich_stripes_nomex,246.9,247.8
71,mp_atlantis,  xmodel,xmodel,body_mp_usmc_sniper,309.8,309.8
72,mp_atlantis,  xmodel,xmodel,head_mp_usmc_tactical_baseball_cap,182.5,183.0
73,mp_atlantis,  xmodel,xmodel,body_mp_usmc_recon,395.9,395.9
74,mp_atlantis,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
75,mp_atlantis,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
76,mp_atlantis,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
77,mp_atlantis,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
78,mp_atlantis,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
79,mp_atlantis,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
80,mp_atlantis,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
81,mp_atlantis,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
82,mp_atlantis,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
83,mp_atlantis,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
84,mp_atlantis,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
85,mp_atlantis,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
86,mp_atlantis,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
87,mp_atlantis,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
88,mp_atlantis,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
89,mp_atlantis,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
90,mp_atlantis,assetlist,assetlist,,3.5,15443.9
91,mp_atlantis,material,material,(misc),10.7,10.7
92,mp_atlantis,techset,techset,(misc),3.2,3.2
93,mp_atlantis,image,image,(misc),4.6,4.6
94,mp_atlantis,sound,sound,(misc),35.5,35.5
95,mp_atlantis,loaded_sound,loaded_sound,(misc),2.5,2.5
96,mp_atlantis,fx,fx,(misc),3.1,3.1
97,mp_atlantis,rawfile,rawfile,(misc),2.4,2.4
