index,zone,type,type,name,usage(KB),total(KB)
169,mp_project6,  xmodel,xmodel,foliage_grass_triangularclumpshort,1.1,1.3
170,mp_project6,  xmodel,xmodel,foliage_litegrass_triclump,1.1,1.2
171,mp_project6,  xmodel,xmodel,cs_handrail_64_double,10.1,10.4
172,mp_project6,  xmodel,xmodel,foliage_hedge_wall_3,6.4,6.5
173,mp_project6,  xmodel,xmodel,wetwork_iron_gate,172.1,172.4
174,mp_project6,  xmodel,xmodel,com_tractor,421.3,421.5
175,mp_project6,  xmodel,xmodel,com_woodlog_24_192_c,4.3,4.6
176,mp_project6,  xmodel,xmodel,com_wagon_donkey,157.3,157.9
177,mp_project6,  xmodel,xmodel,me_dumpster,86.9,87.5
178,mp_project6,  xmodel,xmodel,me_slide,118.8,119.3
179,mp_project6,  xmodel,xmodel,ch_hayroll_03,30.2,30.4
180,mp_project6,  xmodel,xmodel,foliage_dead_pine_lg,179.6,180.0
181,mp_project6,  xmodel,xmodel,foliage_dead_pine_xl,208.1,208.1
182,mp_project6,  xmodel,xmodel,foliage_red_pine_stump_xl,33.1,33.5
183,mp_project6,  xmodel,xmodel,foliage_red_pine_med,336.9,337.1
184,mp_project6,  xmodel,xmodel,foliage_red_pine_sm,50.5,50.5
185,mp_project6,  xmodel,xmodel,foliage_tree_grey_oak_med_a,407.8,408.1
186,mp_project6,  xmodel,xmodel,foliage_tree_destroyed_tree_b,234.4,234.8
187,mp_project6,  xmodel,xmodel,foliage_tree_grey_oak_xl_a,471.4,471.4
188,mp_project6,  xmodel,xmodel,foliage_red_pine_stump_sm,38.9,38.9
189,mp_project6,  xmodel,xmodel,com_books1,5.9,5.9
190,mp_project6,  xmodel,xmodel,ch_mattress_boxspring,22.5,22.5
191,mp_project6,  xmodel,xmodel,body_complete_sp_arab_regular_al_asad_dmg,505.3,506.5
192,mp_project6,  xmodel,xmodel,com_powerpole1,36.4,36.6
193,mp_project6,  xmodel,xmodel,vehicle_tractor_plow,110.3,110.6
194,mp_project6,  xmodel,xmodel,vehicle_tractor_2,247.9,248.6
195,mp_project6,  xmodel,xmodel,vehicle_zpu4_burn_static,680.7,681.2
196,mp_project6,  xmodel,xmodel,vehicle_tanker_truck_d,737.6,739.2
197,mp_project6,  xmodel,xmodel,vehicle_small_wagon_d_white_static,379.5,380.0
198,mp_project6,  xmodel,xmodel,vehicle_small_wagon_d_green_static,26.7,26.9
199,mp_project6,  xmodel,xmodel,vehicle_small_hatchback_d_blue_static,307.8,308.0
200,mp_project6,  xmodel,xmodel,vehicle_pickup_technical_destroyed,706.3,707.0
201,mp_project6,  xmodel,xmodel,vehicle_pickup_bed_static,171.4,171.9
202,mp_project6,  xmodel,xmodel,vehicle_luxurysedan_static,890.7,891.6
203,mp_project6,  xmodel,xmodel,vehicle_bm21_mobile_dstry_static,1104.1,1104.7
204,mp_project6,  xmodel,xmodel,vehicle_bm21_mobile_bed_dstry,791.1,791.4
205,mp_project6,  xmodel,xmodel,vehicle_semi_truck_cargo,1294.8,1295.8
206,mp_project6,  xmodel,xmodel,me_cargocontainersingleface,636.2,636.8
207,mp_project6,  xmodel,xmodel,vehicle_bulldozer,950.2,950.7
208,mp_project6,  xmodel,xmodel,me_streetlightdual_on,46.9,47.3
209,mp_project6,  xmodel,xmodel,vehicle_semi_truck_trailer,399.2,399.2
210,mp_project6,  xmodel,xmodel,me_cargocontainerrightface,318.7,318.7
211,mp_project6,  xmodel,xmodel,me_cargocontainerleftface,312.8,312.8
212,mp_project6,  xmodel,xmodel,vehicle_semi_truck,1340.3,1340.3
213,mp_project6,  xmodel,xmodel,com_prop_rail_wheeltrack,289.5,289.8
214,mp_project6,  xmodel,xmodel,com_prop_rail_woodboxcar_open,227.3,227.8
215,mp_project6,  xmodel,xmodel,vehicle_bus2,1304.0,1304.8
216,mp_project6,  xmodel,xmodel,vehicle_small_hatchback_blue_static,417.1,417.8
217,mp_project6,  xmodel,xmodel,vehicle_tanker_truck_civ,629.0,630.3
218,mp_project6,  xmodel,xmodel,vehicle_80s_wagon1_tan,163.3,163.5
219,mp_project6,  xmodel,xmodel,me_gas_pump,115.5,115.8
220,mp_project6,  xmodel,xmodel,me_construction_dumpster_close,166.9,167.2
221,mp_project6,  xmodel,xmodel,ch_haycart,290.6,290.9
222,mp_project6,  xmodel,xmodel,vehicle_80s_sedan1_reddest,212.0,212.5
223,mp_project6,  xmodel,xmodel,ch_gas_pump,42.1,42.6
224,mp_project6,  techset,techset,sm2/mc_l_t0c0,14.2,14.2
225,mp_project6,  techset,techset,mc_l_t0c0,14.3,14.3
226,mp_project6,  techset,techset,mc_l_t0c0s0,19.5,19.5
227,mp_project6,  xmodel,xmodel,foliage_tree_pine_xl_b,112.3,112.7
228,mp_project6,  xmodel,xmodel,foliage_tree_river_birch_lg_a,286.2,286.6
229,mp_project6,  xmodel,xmodel,foliage_tree_river_birch_lg_b,85.0,85.0
230,mp_project6,  xmodel,xmodel,foliage_tree_river_birch_xl_a,362.9,362.9
231,mp_project6,  xmodel,xmodel,com_water_tower,411.3,411.8
232,mp_project6,  xmodel,xmodel,com_tower_crane,297.7,297.9
233,mp_project6,  xmodel,xmodel,aftermath_industrialframe_part2,4.7,4.9
234,mp_project6,  xmodel,xmodel,vehicle_uaz_van,454.3,455.2
235,mp_project6,  xmodel,xmodel,vehicle_bm21_mobile_cover_under_static,1542.1,1543.2
236,mp_project6,  xmodel,xmodel,vehicle_bradley_static,1044.8,1045.6
237,mp_project6,  xmodel,xmodel,com_railpipe_med_04_d,18.7,18.7
238,mp_project6,  xmodel,xmodel,com_roofvent1,15.5,15.8
239,mp_project6,  xmodel,xmodel,com_utility_light_on,56.7,57.1
240,mp_project6,  xmodel,xmodel,com_barrel_piece,80.4,80.5
241,mp_project6,  xmodel,xmodel,com_barrel_shard1,5.5,5.7
242,mp_project6,  xmodel,xmodel,com_barrel_shard3,5.5,5.5
243,mp_project6,  xmodel,xmodel,com_barrel_shard5,6.5,6.5
244,mp_project6,  xmodel,xmodel,com_bedroll,52.9,53.1
245,mp_project6,  xmodel,xmodel,com_churchpew,61.6,61.9
246,mp_project6,  xmodel,xmodel,com_pallet_stack,228.9,228.9
247,mp_project6,  xmodel,xmodel,com_speaker,30.7,30.9
248,mp_project6,  xmodel,xmodel,com_wall_clock,11.8,12.0
249,mp_project6,  xmodel,xmodel,ch_pillow_1,16.5,16.8
250,mp_project6,  xmodel,xmodel,ch_pillow_2,15.8,15.8
251,mp_project6,  xmodel,xmodel,com_vcr,59.3,59.5
252,mp_project6,  xmodel,xmodel,com_laptop_open,35.6,36.0
253,mp_project6,  xmodel,xmodel,ap_luggage03,32.8,33.0
254,mp_project6,  xmodel,xmodel,ap_luggage04,48.4,48.4
255,mp_project6,  xmodel,xmodel,com_computer_case,9.5,9.8
256,mp_project6,  xmodel,xmodel,com_cellphone_on,17.5,17.7
257,mp_project6,  xmodel,xmodel,com_computer_mouse,12.6,12.9
258,mp_project6,  xmodel,xmodel,com_widescreen_monitor_on_1,26.3,26.7
259,mp_project6,  xmodel,xmodel,com_widescreen_monitor_on_3,25.0,25.0
260,mp_project6,  xmodel,xmodel,me_picture1,4.6,5.1
261,mp_project6,  xmodel,xmodel,me_picture3,4.4,4.4
262,mp_project6,  xmodel,xmodel,me_picture4,4.7,4.7
263,mp_project6,  xmodel,xmodel,me_picture6,4.4,4.4
264,mp_project6,  xmodel,xmodel,me_picture7,4.4,4.4
265,mp_project6,  xmodel,xmodel,me_picture8,4.4,4.4
266,mp_project6,  xmodel,xmodel,me_plastic_crate8,3.3,3.5
267,mp_project6,  xmodel,xmodel,me_picture10,4.4,4.7
268,mp_project6,  xmodel,xmodel,me_picture11,4.4,4.4
269,mp_project6,  xmodel,xmodel,me_picture12,4.4,4.4
270,mp_project6,  xmodel,xmodel,me_picture13,4.4,4.4
271,mp_project6,  xmodel,xmodel,me_picture14,4.4,4.4
272,mp_project6,  xmodel,xmodel,me_picture15,4.4,4.4
273,mp_project6,  xmodel,xmodel,me_picture16,4.4,4.4
274,mp_project6,  xmodel,xmodel,me_picture17,4.4,4.7
275,mp_project6,  xmodel,xmodel,me_picture18,4.4,4.4
276,mp_project6,  xmodel,xmodel,me_picture19,4.4,4.4
277,mp_project6,  xmodel,xmodel,me_picture20,4.4,4.4
278,mp_project6,  xmodel,xmodel,me_picture21,4.4,4.4
279,mp_project6,  xmodel,xmodel,me_picture22,4.4,4.4
280,mp_project6,  xmodel,xmodel,me_picture23,4.4,4.4
281,mp_project6,  xmodel,xmodel,me_picture24,4.4,4.4
282,mp_project6,  xmodel,xmodel,com_computer_keyboard,12.9,12.9
283,mp_project6,  xmodel,xmodel,com_telephone_wall,50.8,51.1
284,mp_project6,  xmodel,xmodel,com_bottle1,10.3,10.6
285,mp_project6,  xmodel,xmodel,com_bottle3,11.2,11.2
286,mp_project6,  xmodel,xmodel,com_soup_can,5.7,5.9
287,mp_project6,  xmodel,xmodel,com_tin_rectangular_flat02,15.3,15.5
288,mp_project6,  xmodel,xmodel,com_tin_oval_flat,10.8,10.8
289,mp_project6,  xmodel,xmodel,com_tin_square_tall02,15.1,15.1
290,mp_project6,  xmodel,xmodel,com_vcr_tape_grey,8.3,8.6
291,mp_project6,  xmodel,xmodel,com_barrel_shard4,5.9,5.9
292,mp_project6,  xmodel,xmodel,com_bottle2,10.4,10.4
293,mp_project6,  xmodel,xmodel,com_milk_carton,6.5,6.7
294,mp_project6,  xmodel,xmodel,bog_b_cinderblock_clutter,8.6,8.9
295,mp_project6,  xmodel,xmodel,com_paintcan,32.1,32.4
296,mp_project6,  xmodel,xmodel,com_vcr_tape_brown,0.8,1.1
297,mp_project6,  xmodel,xmodel,com_vcr_tape_blue,0.8,1.1
298,mp_project6,  xmodel,xmodel,com_junktire,48.2,48.5
299,mp_project6,  xmodel,xmodel,com_hub_cap_4,23.1,23.3
300,mp_project6,  xmodel,xmodel,com_hub_cap_3,23.0,23.0
301,mp_project6,  xmodel,xmodel,com_hub_cap_2,23.1,23.1
302,mp_project6,  xmodel,xmodel,com_hub_cap_1,23.0,23.0
303,mp_project6,  xmodel,xmodel,com_cardboardbox05,1.6,1.6
304,mp_project6,  techset,techset,mc_l_sm_r0c0d0n0s0,32.0,32.0
305,mp_project6,  techset,techset,mc_l_hsm_r0c0d0n0s0,16.5,16.5
306,mp_project6,  xmodel,xmodel,com_pot_metal,35.4,35.7
307,mp_project6,  xmodel,xmodel,com_pan_copper,38.0,38.0
308,mp_project6,  xmodel,xmodel,com_tin_square_tall01,15.3,15.3
309,mp_project6,  xmodel,xmodel,com_pan_metal,40.1,40.1
310,mp_project6,  xmodel,xmodel,cs_coffeemug01,11.4,11.6
311,mp_project6,  xmodel,xmodel,com_red_toolbox,21.6,21.9
312,mp_project6,  xmodel,xmodel,me_box_citrusfruitopenshort_1,18.0,18.0
313,mp_project6,  xmodel,xmodel,me_fruit_watermelon_oblong,23.9,24.2
314,mp_project6,  xmodel,xmodel,fx_watermelonchunk_01,9.1,9.2
315,mp_project6,  xmodel,xmodel,fx_watermelonchunk_02,12.4,12.4
316,mp_project6,  xmodel,xmodel,fx_watermelonchunk_03,10.2,10.2
317,mp_project6,  xmodel,xmodel,fx_watermelonchunk_04,10.6,10.6
318,mp_project6,  xmodel,xmodel,fx_watermelonchunk_05,5.8,5.8
319,mp_project6,  xmodel,xmodel,fx_watermelonchunk_06,4.2,4.2
320,mp_project6,  fx,fx,props/watermelon,3.9,4.0
321,mp_project6,  xmodel,xmodel,me_plastic_crate1,6.4,6.4
322,mp_project6,  xmodel,xmodel,me_plastic_crate2,1.5,1.5
323,mp_project6,  xmodel,xmodel,me_fruit_watermelon_round,24.1,24.1
324,mp_project6,  xmodel,xmodel,me_fruit_mango_green,13.5,13.8
325,mp_project6,  xmodel,xmodel,me_fruit_mango_redorange,11.5,11.7
326,mp_project6,  xmodel,xmodel,me_fruit_orange,14.1,14.3
327,mp_project6,  xmodel,xmodel,com_pail_metal2,29.5,29.8
328,mp_project6,  techset,techset,sm2/mc_threed_cinematic,1.3,1.3
329,mp_project6,  techset,techset,mc_threed_cinematic,1.3,1.3
330,mp_project6,  xmodel,xmodel,com_tv1_cinematic,25.0,25.3
331,mp_project6,  xmodel,xmodel,vehicle_uaz_light_destructible,805.5,806.3
332,mp_project6,  techset,techset,sm2/wc_l_sm_r0c0n0s0,16.8,16.8
333,mp_project6,  techset,techset,sm2/wc_l_sm_r0c0,11.6,11.6
334,mp_project6,  techset,techset,sm2/wc_l_hsm_r0c0,8.2,8.2
335,mp_project6,  techset,techset,sm2/wc_l_hsm_r0c0n0,9.8,9.8
336,mp_project6,  techset,techset,wc_l_sm_r0c0n0s0,29.3,29.3
337,mp_project6,  techset,techset,wc_l_sm_r0c0,18.2,18.2
338,mp_project6,  techset,techset,wc_l_sm_r0c0s0,18.0,18.0
339,mp_project6,  techset,techset,wc_l_sm_r0c0n0,16.1,16.1
340,mp_project6,  techset,techset,wc_l_hsm_r0c0,9.4,9.4
341,mp_project6,  techset,techset,wc_l_hsm_r0c0s0,9.2,9.2
342,mp_project6,  techset,techset,wc_l_hsm_r0c0n0,10.9,10.9
343,mp_project6,  techset,techset,wc_l_hsm_r0c0n0s0,10.4,10.4
344,mp_project6,  techset,techset,sm2/wc_l_sm_t0c0n0s0,9.5,9.5
345,mp_project6,  techset,techset,sm2/wc_l_sm_t0c0,6.2,6.2
346,mp_project6,  techset,techset,sm2/wc_l_hsm_t0c0,5.7,5.7
347,mp_project6,  techset,techset,sm2/wc_l_hsm_t0c0n0,5.2,5.2
348,mp_project6,  techset,techset,wc_l_sm_t0c0n0s0,19.1,19.1
349,mp_project6,  techset,techset,wc_l_sm_t0c0,11.8,11.8
350,mp_project6,  techset,techset,wc_l_sm_t0c0s0,14.7,14.7
351,mp_project6,  techset,techset,wc_l_sm_t0c0n0,12.2,12.2
352,mp_project6,  techset,techset,wc_l_hsm_t0c0,7.1,7.1
353,mp_project6,  techset,techset,wc_l_hsm_t0c0s0,7.7,7.7
354,mp_project6,  techset,techset,wc_l_hsm_t0c0n0,6.8,6.8
355,mp_project6,  techset,techset,wc_l_hsm_t0c0n0s0,8.6,8.6
356,mp_project6,  techset,techset,sm2/wc_l_sm_r0c0d0n0s0,12.1,12.1
357,mp_project6,  techset,techset,sm2/wc_l_sm_r0c0d0,11.7,11.7
358,mp_project6,  techset,techset,sm2/wc_l_hsm_r0c0d0,7.9,7.9
359,mp_project6,  techset,techset,sm2/wc_l_hsm_r0c0d0n0,7.8,7.8
360,mp_project6,  techset,techset,wc_l_sm_r0c0d0n0s0,17.7,17.7
361,mp_project6,  techset,techset,wc_l_sm_r0c0d0,14.3,14.3
362,mp_project6,  techset,techset,wc_l_sm_r0c0d0s0,15.2,15.2
363,mp_project6,  techset,techset,wc_l_sm_r0c0d0n0,12.6,12.6
364,mp_project6,  techset,techset,wc_l_hsm_r0c0d0,7.5,7.5
