index,zone,type,type,name,usage(KB),total(KB)
87,mp_tlacaren,  xmodel,xmodel,head_mp_usmc_tactical_baseball_cap,182.5,183.0
88,mp_tlacaren,  xmodel,xmodel,body_mp_usmc_recon,395.9,395.9
89,mp_tlacaren,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
90,mp_tlacaren,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
91,mp_tlacaren,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
92,mp_tlacaren,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
93,mp_tlacaren,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
94,mp_tlacaren,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
95,mp_tlacaren,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
96,mp_tlacaren,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
97,mp_tlacaren,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
98,mp_tlacaren,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
99,mp_tlacaren,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
100,mp_tlacaren,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
101,mp_tlacaren,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
102,mp_tlacaren,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
103,mp_tlacaren,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
104,mp_tlacaren,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
105,mp_tlacaren,  fx,fx,fire/firelp_vhc_med_pm_nodlight,7.7,7.8
106,mp_tlacaren,assetlist,assetlist,,3.8,18856.3
107,mp_tlacaren,material,material,(misc),20.9,20.9
108,mp_tlacaren,techset,techset,(misc),5.5,5.5
109,mp_tlacaren,image,image,(misc),8.2,8.2
110,mp_tlacaren,sound,sound,(misc),35.5,35.5
111,mp_tlacaren,loaded_sound,loaded_sound,(misc),2.5,2.5
112,mp_tlacaren,fx,fx,(misc),3.1,3.1
113,mp_tlacaren,rawfile,rawfile,(misc),2.5,2.5
