index,zone,type,type,name,usage(KB),total(KB)
35,mp_jumpercity,  techset,techset,wc_unlit_multiply,1.8,1.8
36,mp_jumpercity,  techset,techset,sm2/wc_l_sm_t0c0n0s0,9.5,9.5
37,mp_jumpercity,  techset,techset,sm2/wc_l_sm_t0c0,7.8,7.8
38,mp_jumpercity,  techset,techset,sm2/wc_l_hsm_t0c0,5.7,5.7
39,mp_jumpercity,  techset,techset,sm2/wc_l_hsm_t0c0n0,5.2,5.2
40,mp_jumpercity,  techset,techset,wc_l_sm_t0c0n0s0,19.1,19.1
41,mp_jumpercity,  techset,techset,wc_l_sm_t0c0,13.4,13.4
42,mp_jumpercity,  techset,techset,wc_l_sm_t0c0s0,14.7,14.7
43,mp_jumpercity,  techset,techset,wc_l_sm_t0c0n0,12.2,12.2
44,mp_jumpercity,  techset,techset,wc_l_hsm_t0c0,7.1,7.1
45,mp_jumpercity,  techset,techset,wc_l_hsm_t0c0s0,7.7,7.7
46,mp_jumpercity,  techset,techset,wc_l_hsm_t0c0n0,6.8,6.8
47,mp_jumpercity,  techset,techset,wc_l_hsm_t0c0n0s0,8.6,8.6
48,mp_jumpercity,  gfx_map,gfx_map,maps/mp/mp_jumpercity.d3dbsp,2543.4,2547.5
49,mp_jumpercity,  col_map_sp,col_map_sp,maps/mp/mp_jumpercity.d3dbsp,583.0,583.8
50,mp_jumpercity,  impactfx,impactfx,,1.5,1.5
51,mp_jumpercity,  sound,sound,artillery_explosion,1.2,1.2
52,mp_jumpercity,  sound,sound,elm_metal_rattle,1.2,1.2
53,mp_jumpercity,  sound,sound,mortar_incoming,1.6,1.6
54,mp_jumpercity,  sound,sound,generic_death_arab_4,1.1,1.1
55,mp_jumpercity,  xmodel,xmodel,body_mp_usmc_specops,411.4,411.9
56,mp_jumpercity,  xmodel,xmodel,head_mp_usmc_tactical_mich_stripes_nomex,246.9,247.8
57,mp_jumpercity,  xmodel,xmodel,body_mp_usmc_sniper,309.8,309.8
58,mp_jumpercity,  xmodel,xmodel,head_mp_usmc_tactical_baseball_cap,182.5,183.0
59,mp_jumpercity,  xmodel,xmodel,body_mp_usmc_recon,395.9,395.9
60,mp_jumpercity,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
61,mp_jumpercity,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
62,mp_jumpercity,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
63,mp_jumpercity,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
64,mp_jumpercity,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
65,mp_jumpercity,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
66,mp_jumpercity,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
67,mp_jumpercity,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
68,mp_jumpercity,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
69,mp_jumpercity,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
70,mp_jumpercity,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
71,mp_jumpercity,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
72,mp_jumpercity,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
73,mp_jumpercity,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
74,mp_jumpercity,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
75,mp_jumpercity,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
76,mp_jumpercity,assetlist,assetlist,,3.4,12759.1
77,mp_jumpercity,material,material,(misc),10.5,10.5
78,mp_jumpercity,techset,techset,(misc),4.4,4.4
79,mp_jumpercity,image,image,(misc),4.9,4.9
80,mp_jumpercity,sound,sound,(misc),35.5,35.5
81,mp_jumpercity,loaded_sound,loaded_sound,(misc),2.5,2.5
82,mp_jumpercity,fx,fx,(misc),3.1,3.1
