index,zone,type,type,name,usage(KB),total(KB)
76,mp_deathrun_crazy,  xmodel,xmodel,body_mp_usmc_specops,411.4,411.9
77,mp_deathrun_crazy,  xmodel,xmodel,head_mp_usmc_tactical_mich_stripes_nomex,246.9,247.8
78,mp_deathrun_crazy,  xmodel,xmodel,body_mp_usmc_sniper,309.8,309.8
79,mp_deathrun_crazy,  xmodel,xmodel,head_mp_usmc_tactical_baseball_cap,181.7,182.0
80,mp_deathrun_crazy,  xmodel,xmodel,body_mp_usmc_recon,395.9,395.9
81,mp_deathrun_crazy,  xmodel,xmodel,head_mp_usmc_nomex,167.1,167.1
82,mp_deathrun_crazy,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
83,mp_deathrun_crazy,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
84,mp_deathrun_crazy,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
85,mp_deathrun_crazy,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
86,mp_deathrun_crazy,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
87,mp_deathrun_crazy,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
88,mp_deathrun_crazy,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
89,mp_deathrun_crazy,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
90,mp_deathrun_crazy,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
91,mp_deathrun_crazy,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
92,mp_deathrun_crazy,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
93,mp_deathrun_crazy,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
94,mp_deathrun_crazy,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
95,mp_deathrun_crazy,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
96,mp_deathrun_crazy,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
97,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy.gsc,2.6,2.6
98,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy/rat/mp_deathrun_crazy_otrava.gsc,1.9,1.9
99,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy/rat/mp_deathrun_crazy_otrava_b.gsc,1.7,1.7
100,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy/rat/mp_deathrun_crazy_script.gsc,6.0,6.0
101,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy/rat/mp_deathrun_crazy_fire.gsc,3.7,3.7
102,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy/rat/mp_deathrun_crazy_special.gsc,1.5,1.5
103,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy/rat/mp_deathrun_crazy_weapons.gsc,1.9,1.9
104,mp_deathrun_crazy,  rawfile,rawfile,maps/mp/mp_deathrun_crazy/rat/mp_deathrun_crazy_door.gsc,6.1,6.1
105,mp_deathrun_crazy,  rawfile,rawfile,mp_deathrun_crazy,2.6,2.6
106,mp_deathrun_crazy,assetlist,assetlist,,9.6,17868.4
107,mp_deathrun_crazy,material,material,(misc),13.1,13.1
108,mp_deathrun_crazy,techset,techset,(misc),1.8,1.8
109,mp_deathrun_crazy,image,image,(misc),6.3,6.3
110,mp_deathrun_crazy,sound,sound,(misc),187.2,187.2
111,mp_deathrun_crazy,loaded_sound,loaded_sound,(misc),3.6,3.6
112,mp_deathrun_crazy,fx,fx,(misc),3.6,3.6
113,mp_deathrun_crazy_load,  rawfile,rawfile,mp_deathrun_crazy_load,2.6,2.6
114,mp_deathrun_crazy_load,assetlist,assetlist,,0.0,2.6
