index,type,type,name,usage(KB),total(KB)
70,  rawfile,rawfile,maps/_art.gsc,24.7,24.7
71,  rawfile,rawfile,maps/_astar.gsc,8.2,8.2
72,  rawfile,rawfile,maps/_autosave.gsc,10.8,10.8
73,  rawfile,rawfile,maps/_blackhawk.gsc,8.9,8.9
74,  rawfile,rawfile,maps/_bm21.gsc,4.6,4.6
75,  rawfile,rawfile,maps/_bm21_troops.gsc,9.2,9.2
76,  rawfile,rawfile,maps/_bmp.gsc,3.3,3.3
77,  rawfile,rawfile,maps/_breach.gsc,28.1,28.1
78,  rawfile,rawfile,maps/_briefing.gsc,7.4,7.4
79,  rawfile,rawfile,maps/_cheat.gsc,13.9,13.9
80,  rawfile,rawfile,maps/_cobra.gsc,2.9,2.9
81,  rawfile,rawfile,maps/_cobrapilot.gsc,76.0,76.0
82,  rawfile,rawfile,maps/_colors.gsc,42.6,42.6
83,  rawfile,rawfile,maps/_compass.gsc,2.3,2.3
84,  rawfile,rawfile,maps/_createfx.gsc,42.0,42.0
85,  rawfile,rawfile,maps/_createfxmenu.gsc,13.0,13.0
86,  rawfile,rawfile,maps/_createpath.gsc,15.5,15.5
87,  rawfile,rawfile,maps/_damagefeedback.gsc,1.1,1.1
88,  rawfile,rawfile,maps/_deadbody.gsc,3.0,3.0
89,  rawfile,rawfile,maps/_debug.gsc,62.0,62.0
90,  rawfile,rawfile,maps/_destructables.gsc,2.2,2.2
91,  rawfile,rawfile,maps/_destructible.gsc,46.5,46.5
92,  rawfile,rawfile,maps/_destructible_types.gsc,130.4,130.4
93,  rawfile,rawfile,maps/_detonategrenades.gsc,11.2,11.2
94,  rawfile,rawfile,maps/_documents.gsc,3.0,3.0
95,  rawfile,rawfile,maps/_drone.gsc,11.8,11.8
96,  rawfile,rawfile,maps/_endmission.gsc,11.3,11.3
97,  rawfile,rawfile,maps/_equalizer.gsc,21.0,21.0
98,  rawfile,rawfile,maps/_float.gsc,2.8,2.8
99,  rawfile,rawfile,maps/_friendlyfire.gsc,8.3,8.3
100,  rawfile,rawfile,maps/_fx.gsc,18.8,18.8
101,  rawfile,rawfile,maps/_gameskill.gsc,68.8,68.8
102,  rawfile,rawfile,maps/_global_fx.gsc,3.0,3.0
103,  rawfile,rawfile,maps/_guide.gsc,1.9,1.9
104,  rawfile,rawfile,maps/_helicopter_ai.gsc,10.0,10.0
105,  rawfile,rawfile,maps/_helicopter_globals.gsc,13.5,13.5
106,  rawfile,rawfile,maps/_hiding_door.gsc,2.6,2.6
107,  rawfile,rawfile,maps/_hind.gsc,11.7,11.7
108,  rawfile,rawfile,maps/_hud.gsc,1.9,1.9
109,  rawfile,rawfile,maps/_hud_util.gsc,10.8,10.8
110,  rawfile,rawfile,maps/_hud_weapons.gsc,10.7,10.7
111,  rawfile,rawfile,maps/_humvee.gsc,2.2,2.2
112,  rawfile,rawfile,maps/_intelligence.gsc,8.1,8.1
113,  rawfile,rawfile,maps/_interactive_objects.gsc,46.5,46.5
114,  rawfile,rawfile,maps/_introscreen.gsc,32.9,32.9
115,  rawfile,rawfile,maps/_inventory.gsc,2.6,2.6
116,  rawfile,rawfile,maps/_leak.gsc,5.3,5.3
117,  rawfile,rawfile,maps/_leapfrog.gsc,6.6,6.6
118,  rawfile,rawfile,maps/_lights.gsc,10.6,10.6
119,  rawfile,rawfile,maps/_load.gsc,18.4,18.4
120,  rawfile,rawfile,maps/_loadout.gsc,18.5,18.5
121,  rawfile,rawfile,maps/_luxurysedan.gsc,1.1,1.1
122,  rawfile,rawfile,maps/_m1a1.gsc,1.4,1.4
123,  rawfile,rawfile,maps/_menus.gsc,24.6,24.6
124,  rawfile,rawfile,maps/_mg_penetration.gsc,8.2,8.2
125,  rawfile,rawfile,maps/_mgturret.gsc,49.0,49.0
126,  rawfile,rawfile,maps/_mi17.gsc,8.1,8.1
127,  rawfile,rawfile,maps/_mi17_noai.gsc,3.4,3.4
128,  rawfile,rawfile,maps/_mi28.gsc,3.5,3.5
129,  rawfile,rawfile,maps/_mig29.gsc,7.0,7.0
130,  rawfile,rawfile,maps/_mortar.gsc,30.5,30.5
131,  rawfile,rawfile,maps/_mortarteam.gsc,13.8,13.8
132,  rawfile,rawfile,maps/_names.gsc,11.1,11.1
133,  rawfile,rawfile,maps/_painter.gsc,21.6,21.6
134,  rawfile,rawfile,maps/_patrol.gsc,9.2,9.2
135,  rawfile,rawfile,maps/_photosource.gsc,14.6,14.6
136,  rawfile,rawfile,maps/_pipes.gsc,17.2,17.2
137,  rawfile,rawfile,maps/_props.gsc,4.2,4.2
138,  rawfile,rawfile,maps/_quotes.gsc,8.7,8.7
139,  rawfile,rawfile,maps/_radiation.gsc,9.7,9.7
140,  rawfile,rawfile,maps/_scripted.gsc,8.0,8.0
141,  rawfile,rawfile,maps/_sea.gsc,11.4,11.4
142,  rawfile,rawfile,maps/_seaknight.gsc,4.9,4.9
143,  rawfile,rawfile,maps/_shellshock.gsc,1.9,1.9
144,  rawfile,rawfile,maps/_shutter.gsc,4.8,4.8
145,  rawfile,rawfile,maps/_small_hatchback.gsc,1.3,1.3
146,  rawfile,rawfile,maps/_small_wagon.gsc,1.3,1.3
147,  rawfile,rawfile,maps/_spawner.gsc,120.6,120.6
148,  rawfile,rawfile,maps/_stealth_behavior.gsc,76.2,76.2
149,  rawfile,rawfile,maps/_stealth_logic.gsc,80.9,80.9
150,  rawfile,rawfile,maps/_stretcher.gsc,17.5,17.5
151,  rawfile,rawfile,maps/_t72.gsc,2.0,2.0
152,  rawfile,rawfile,maps/_technical.gsc,6.3,6.3
153,  rawfile,rawfile,maps/_treadfx.gsc,3.5,3.5
154,  rawfile,rawfile,maps/_treeburst.gsc,3.4,3.4
155,  rawfile,rawfile,maps/_treefall.gsc,1.6,1.6
156,  rawfile,rawfile,maps/_truck.gsc,5.2,5.2
157,  rawfile,rawfile,maps/_uaz.gsc,7.6,7.6
158,  rawfile,rawfile,maps/_utility.gsc,219.3,219.3
159,  rawfile,rawfile,maps/_utility_code.gsc,15.7,15.7
160,  rawfile,rawfile,maps/_vehicle.gsc,180.7,180.7
161,  rawfile,rawfile,maps/_vehicle_aianim.gsc,51.2,51.2
162,  rawfile,rawfile,maps/_vehicle_missile.gsc,5.4,5.4
163,  rawfile,rawfile,maps/_vehicledrive.gsc,8.1,8.1
164,  rawfile,rawfile,maps/_vehiclenames.gsc,3.7,3.7
165,  rawfile,rawfile,maps/_vehicletypes.gsc,8.6,8.6
166,  rawfile,rawfile,maps/_weather.gsc,7.4,7.4
167,  rawfile,rawfile,maps/_wood.gsc,4.6,4.6
168,  rawfile,rawfile,maps/_zpu_antiair.gsc,1.3,1.3
169,  rawfile,rawfile,maps/mp/gametypes/_battlechatter_mp.gsc,5.1,5.1
170,  rawfile,rawfile,maps/mp/gametypes/_callbacksetup.gsc,4.6,4.6
171,  rawfile,rawfile,maps/mp/gametypes/_class.gsc,46.0,46.0
172,  rawfile,rawfile,maps/mp/gametypes/_copter.gsc,23.4,23.4
173,  rawfile,rawfile,maps/mp/gametypes/_damagefeedback.gsc,1.1,1.1
174,  rawfile,rawfile,maps/mp/gametypes/_deathicons.gsc,1.5,1.5
175,  rawfile,rawfile,maps/mp/gametypes/_dev.gsc,16.9,16.9
176,  rawfile,rawfile,maps/mp/gametypes/_friendicons.gsc,2.7,2.7
177,  rawfile,rawfile,maps/mp/gametypes/_gameobjects.gsc,42.0,42.0
178,  rawfile,rawfile,maps/mp/gametypes/_globallogic.gsc,150.9,150.9
179,  rawfile,rawfile,maps/mp/gametypes/_hardpoints.gsc,33.9,33.9
180,  rawfile,rawfile,maps/mp/gametypes/_healthoverlay.gsc,3.7,3.7
181,  rawfile,rawfile,maps/mp/gametypes/_hud.gsc,6.1,6.1
182,  rawfile,rawfile,maps/mp/gametypes/_hud_message.gsc,19.6,19.6
183,  rawfile,rawfile,maps/mp/gametypes/_hud_util.gsc,17.3,17.3
184,  rawfile,rawfile,maps/mp/gametypes/_killcam.gsc,7.2,7.2
185,  rawfile,rawfile,maps/mp/gametypes/_menus.gsc,10.6,10.6
186,  rawfile,rawfile,maps/mp/gametypes/_missions.gsc,35.5,35.5
187,  rawfile,rawfile,maps/mp/gametypes/_objpoints.gsc,4.1,4.1
188,  rawfile,rawfile,maps/mp/gametypes/_oldschool.gsc,13.7,13.7
189,  rawfile,rawfile,maps/mp/gametypes/_perplayer.gsc,5.9,5.9
190,  rawfile,rawfile,maps/mp/gametypes/_persistence.gsc,1.5,1.5
191,  rawfile,rawfile,maps/mp/gametypes/_quickmessages.gsc,6.7,6.7
192,  rawfile,rawfile,maps/mp/gametypes/_rank.gsc,30.2,30.2
193,  rawfile,rawfile,maps/mp/gametypes/_scoreboard.gsc,1.4,1.4
194,  rawfile,rawfile,maps/mp/gametypes/_serversettings.gsc,4.4,4.4
195,  rawfile,rawfile,maps/mp/gametypes/_shellshock.gsc,1.6,1.6
196,  rawfile,rawfile,maps/mp/gametypes/_spawnlogic.gsc,45.4,45.4
197,  rawfile,rawfile,maps/mp/gametypes/_spectating.gsc,2.8,2.8
198,  rawfile,rawfile,maps/mp/gametypes/_teams.gsc,18.9,18.9
199,  rawfile,rawfile,maps/mp/gametypes/_tweakables.gsc,10.1,10.1
200,  rawfile,rawfile,maps/mp/gametypes/_weapons.gsc,39.5,39.5
201,  rawfile,rawfile,maps/mp/gametypes/dm.gsc,4.5,4.5
202,  rawfile,rawfile,maps/mp/gametypes/dom.gsc,27.9,27.9
203,  rawfile,rawfile,maps/mp/gametypes/koth.gsc,24.3,24.3
204,  rawfile,rawfile,maps/mp/gametypes/sab.gsc,24.3,24.3
205,  rawfile,rawfile,maps/mp/gametypes/sd.gsc,26.7,26.7
206,  rawfile,rawfile,maps/mp/gametypes/war.gsc,5.6,5.6
207,assetlist,assetlist,,21.2,16010.7
208,material,material,(misc),4.7,4.7
209,techset,techset,(misc),2.9,2.9
210,image,image,(misc),1.8,1.8
211,sound,sound,(misc),36.0,36.0
212,loaded_sound,loaded_sound,(misc),2.5,2.5
213,fx,fx,(misc),3.1,3.1
214,rawfile,rawfile,(misc),30.6,30.6
