index,zone,type,type,name,usage(KB),total(KB)
85,mp_sg_hatak,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
86,mp_sg_hatak,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
87,mp_sg_hatak,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
88,mp_sg_hatak,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
89,mp_sg_hatak,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
90,mp_sg_hatak,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
91,mp_sg_hatak,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
92,mp_sg_hatak,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
93,mp_sg_hatak,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
94,mp_sg_hatak,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
95,mp_sg_hatak,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
96,mp_sg_hatak,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
97,mp_sg_hatak,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
98,mp_sg_hatak,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
99,mp_sg_hatak,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
100,mp_sg_hatak,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
101,mp_sg_hatak,  techset,techset,sm2/effect_zfeather_outdoor,2.4,2.4
102,mp_sg_hatak,  techset,techset,sm2/effect_outdoor,1.6,1.6
103,mp_sg_hatak,  techset,techset,effect_zfeather_outdoor,2.3,2.3
104,mp_sg_hatak,  techset,techset,effect_outdoor,1.5,1.5
105,mp_sg_hatak,  fx,fx,stargate/gate_run,3.3,3.6
106,mp_sg_hatak,  fx,fx,stargate/gate_run_off,3.3,3.3
107,mp_sg_hatak,  fx,fx,stargate/gate_start,3.0,3.1
108,mp_sg_hatak,  techset,techset,sm2/effect_add_nofog_eyeoffset,1.2,1.2
109,mp_sg_hatak,  techset,techset,effect_add_nofog_eyeoffset,1.1,1.1
110,mp_sg_hatak,assetlist,assetlist,,3.6,15892.8
111,mp_sg_hatak,material,material,(misc),16.0,16.0
112,mp_sg_hatak,techset,techset,(misc),2.4,2.4
113,mp_sg_hatak,image,image,(misc),5.8,5.8
114,mp_sg_hatak,sound,sound,(misc),35.5,35.5
115,mp_sg_hatak,loaded_sound,loaded_sound,(misc),2.5,2.5
116,mp_sg_hatak,fx,fx,(misc),3.9,3.9
