index,zone,type,type,name,usage(KB),total(KB)
111,mp_tabuk,  xmodel,xmodel,me_cafesign,15.6,15.9
112,mp_tabuk,  xmodel,xmodel,me_canopy_large5,87.6,87.6
113,mp_tabuk,  xmodel,xmodel,ch_dinerboothchair,41.8,42.1
114,mp_tabuk,  xmodel,xmodel,ch_dinerboothtable,46.4,46.6
115,mp_tabuk,  xmodel,xmodel,com_door_01_handleleft,8.8,9.1
116,mp_tabuk,  xmodel,xmodel,ch_mattress_2,36.8,36.8
117,mp_tabuk,  xmodel,xmodel,com_dresser_d,15.0,15.3
118,mp_tabuk,  xmodel,xmodel,ch_dinercounterchair,99.0,99.3
119,mp_tabuk,  xmodel,xmodel,com_cafe_light_part1_on,30.0,30.3
120,mp_tabuk,  xmodel,xmodel,cobra_town_garage,16.1,16.3
121,mp_tabuk,  xmodel,xmodel,cobra_town_2story_motel,39.1,39.2
122,mp_tabuk,  xmodel,xmodel,cobra_town_2story_house_01,16.2,16.4
123,mp_tabuk,  xmodel,xmodel,cobra_town_1story_house_01,29.9,30.0
124,mp_tabuk,  xmodel,xmodel,aftermath_rebar_group_02,17.7,18.0
125,mp_tabuk,  xmodel,xmodel,aftermath_rebar_group_03,15.9,15.9
126,mp_tabuk,  xmodel,xmodel,me_window_bars_05,18.0,18.3
127,mp_tabuk,  xmodel,xmodel,com_cafe_chair2,44.5,44.9
128,mp_tabuk,  xmodel,xmodel,bc_military_comm_tower,197.7,198.3
129,mp_tabuk,  xmodel,xmodel,com_metalbench,192.4,192.6
130,mp_tabuk,  xmodel,xmodel,com_office_chair_black,189.8,190.1
131,mp_tabuk,  xmodel,xmodel,com_office_book_red_flat,19.3,19.5
132,mp_tabuk,  xmodel,xmodel,com_office_chair,30.5,30.6
133,mp_tabuk,  xmodel,xmodel,com_cafe_table2,19.2,19.7
134,mp_tabuk,  xmodel,xmodel,foliage_tree_grey_oak_sm_a,30.7,31.2
135,mp_tabuk,  xmodel,xmodel,com_vcr,59.3,59.6
136,mp_tabuk,  xmodel,xmodel,tv_video_mixing_board,53.4,53.7
137,mp_tabuk,  xmodel,xmodel,tvs_table_1,38.5,39.6
138,mp_tabuk,  xmodel,xmodel,com_conference_table2,21.1,21.7
139,mp_tabuk,  xmodel,xmodel,sluchatka0,50.4,50.6
140,mp_tabuk,  xmodel,xmodel,tvs_door_frame_1,10.2,10.4
141,mp_tabuk,  xmodel,xmodel,tvs_door_1,4.6,5.1
142,mp_tabuk,  xmodel,xmodel,com_speaker,30.7,30.9
143,mp_tabuk,  xmodel,xmodel,foliage_grass_squareclump,1.2,1.2
144,mp_tabuk,  xmodel,xmodel,com_pallet_2,45.5,45.7
145,mp_tabuk,  xmodel,xmodel,me_phonebooth,19.2,19.5
146,mp_tabuk,  xmodel,xmodel,me_dumpster_close,96.3,96.9
147,mp_tabuk,  xmodel,xmodel,me_roof_sign_01,73.4,74.2
148,mp_tabuk,  xmodel,xmodel,com_soup_can,5.7,5.9
149,mp_tabuk,  xmodel,xmodel,com_bottle1,10.3,10.6
150,mp_tabuk,  xmodel,xmodel,com_bottle3,11.2,11.2
151,mp_tabuk,  xmodel,xmodel,com_paintcan,32.1,32.4
152,mp_tabuk,  xmodel,xmodel,com_junktire,48.2,48.5
153,mp_tabuk,  xmodel,xmodel,me_plastic_crate1,6.8,7.1
154,mp_tabuk,  xmodel,xmodel,com_milk_carton,6.5,6.7
155,mp_tabuk,  xmodel,xmodel,com_computer_case,9.5,9.8
156,mp_tabuk,  xmodel,xmodel,com_computer_keyboard,12.9,13.2
157,mp_tabuk,  xmodel,xmodel,com_computer_monitor,23.9,23.9
158,mp_tabuk,  xmodel,xmodel,com_computer_mouse,12.7,12.7
159,mp_tabuk,  xmodel,xmodel,com_office_lamp02,29.6,29.7
160,mp_tabuk,  xmodel,xmodel,com_plasticcase_beige_big,327.9,328.2
161,mp_tabuk,  xmodel,xmodel,com_laptop_2_open,35.3,35.6
162,mp_tabuk,  xmodel,xmodel,com_cellphone_on,17.5,17.7
163,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_destructible_mp,473.7,474.0
164,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_destructible_mp,550.0,550.2
165,mp_tabuk,  xmodel,xmodel,foliage_tree_palm_bushy_2,252.8,252.8
166,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_destructible_mp,194.2,194.4
167,mp_tabuk,  techset,techset,sm2/wc_l_sm_r0c0n0s0,14.9,14.9
168,mp_tabuk,  techset,techset,sm2/wc_l_sm_r0c0,10.0,10.0
169,mp_tabuk,  techset,techset,sm2/wc_l_hsm_r0c0,8.2,8.2
170,mp_tabuk,  techset,techset,sm2/wc_l_hsm_r0c0n0,9.8,9.8
171,mp_tabuk,  techset,techset,wc_l_sm_r0c0n0s0,27.5,27.5
172,mp_tabuk,  techset,techset,wc_l_sm_r0c0,16.8,16.8
173,mp_tabuk,  techset,techset,wc_l_sm_r0c0s0,18.0,18.0
174,mp_tabuk,  techset,techset,wc_l_sm_r0c0n0,16.1,16.1
175,mp_tabuk,  techset,techset,wc_l_hsm_r0c0,9.4,9.4
176,mp_tabuk,  techset,techset,wc_l_hsm_r0c0s0,9.2,9.2
177,mp_tabuk,  techset,techset,wc_l_hsm_r0c0n0,10.9,10.9
178,mp_tabuk,  techset,techset,wc_l_hsm_r0c0n0s0,10.4,10.4
179,mp_tabuk,  techset,techset,sm2/wc_l_sm_t0c0n0s0,9.5,9.5
180,mp_tabuk,  techset,techset,sm2/wc_l_sm_t0c0,6.2,6.2
181,mp_tabuk,  techset,techset,sm2/wc_l_hsm_t0c0,5.7,5.7
182,mp_tabuk,  techset,techset,sm2/wc_l_hsm_t0c0n0,5.2,5.2
183,mp_tabuk,  techset,techset,wc_l_sm_t0c0n0s0,19.1,19.1
184,mp_tabuk,  techset,techset,wc_l_sm_t0c0,11.8,11.8
185,mp_tabuk,  techset,techset,wc_l_sm_t0c0s0,14.7,14.7
186,mp_tabuk,  techset,techset,wc_l_sm_t0c0n0,12.2,12.2
187,mp_tabuk,  techset,techset,wc_l_hsm_t0c0,7.1,7.1
188,mp_tabuk,  techset,techset,wc_l_hsm_t0c0s0,7.7,7.7
189,mp_tabuk,  techset,techset,wc_l_hsm_t0c0n0,6.8,6.8
190,mp_tabuk,  techset,techset,wc_l_hsm_t0c0n0s0,8.6,8.6
191,mp_tabuk,  techset,techset,sm2/wc_unlit_multiply,1.7,1.7
192,mp_tabuk,  techset,techset,wc_unlit_multiply,1.8,1.8
193,mp_tabuk,  techset,techset,sm2/wc_l_sm_r0c0d0n0s0,14.3,14.3
194,mp_tabuk,  techset,techset,sm2/wc_l_sm_r0c0d0,11.7,11.7
195,mp_tabuk,  techset,techset,sm2/wc_l_hsm_r0c0d0,7.9,7.9
196,mp_tabuk,  techset,techset,sm2/wc_l_hsm_r0c0d0n0,9.5,9.5
197,mp_tabuk,  techset,techset,wc_l_sm_r0c0d0n0s0,21.3,21.3
198,mp_tabuk,  techset,techset,wc_l_sm_r0c0d0,14.3,14.3
199,mp_tabuk,  techset,techset,wc_l_sm_r0c0d0s0,15.2,15.2
200,mp_tabuk,  techset,techset,wc_l_sm_r0c0d0n0,12.6,12.6
201,mp_tabuk,  techset,techset,wc_l_hsm_r0c0d0,7.5,7.5
202,mp_tabuk,  techset,techset,wc_l_hsm_r0c0d0s0,8.0,8.0
203,mp_tabuk,  techset,techset,wc_l_hsm_r0c0d0n0,8.5,8.5
204,mp_tabuk,  techset,techset,wc_l_hsm_r0c0d0n0s0,8.8,8.8
205,mp_tabuk,  techset,techset,sm2/wc_unlit_distfalloff,1.1,1.1
206,mp_tabuk,  techset,techset,wc_unlit_distfalloff,1.0,1.0
207,mp_tabuk,  techset,techset,sm2/wc_l_sm_b0c0d0n0s0,10.8,10.8
208,mp_tabuk,  techset,techset,sm2/wc_l_sm_b0c0d0,8.7,8.7
209,mp_tabuk,  techset,techset,sm2/wc_l_hsm_b0c0d0,6.2,6.2
210,mp_tabuk,  techset,techset,sm2/wc_l_hsm_b0c0d0n0,7.4,7.4
211,mp_tabuk,  techset,techset,wc_l_sm_b0c0d0n0s0,23.1,23.1
212,mp_tabuk,  techset,techset,wc_l_sm_b0c0d0,15.3,15.3
213,mp_tabuk,  techset,techset,wc_l_sm_b0c0d0s0,16.6,16.6
214,mp_tabuk,  techset,techset,wc_l_sm_b0c0d0n0,13.4,13.4
215,mp_tabuk,  techset,techset,wc_l_hsm_b0c0d0,7.9,7.9
216,mp_tabuk,  techset,techset,wc_l_hsm_b0c0d0s0,8.6,8.6
217,mp_tabuk,  techset,techset,wc_l_hsm_b0c0d0n0,9.0,9.0
218,mp_tabuk,  techset,techset,wc_l_hsm_b0c0d0n0s0,9.4,9.4
219,mp_tabuk,  gfx_map,gfx_map,maps/mp/mp_tabuk.d3dbsp,17706.3,17746.8
220,mp_tabuk,    map_ents,map_ents,maps/mp/mp_tabuk.d3dbsp,24.3,24.3
221,mp_tabuk,  col_map_sp,col_map_sp,maps/mp/mp_tabuk.d3dbsp,4416.8,4441.1
222,mp_tabuk,  rawfile,rawfile,maps/mp/mp_tabuk.gsc,7.7,7.7
223,mp_tabuk,  impactfx,impactfx,,1.5,1.5
224,mp_tabuk,  xmodel,xmodel,body_mp_usmc_specops,411.4,411.9
225,mp_tabuk,  xmodel,xmodel,head_mp_usmc_tactical_mich_stripes_nomex,246.9,247.8
226,mp_tabuk,  xmodel,xmodel,body_mp_usmc_sniper,309.8,309.8
227,mp_tabuk,  xmodel,xmodel,head_mp_usmc_tactical_baseball_cap,182.5,183.0
228,mp_tabuk,  xmodel,xmodel,body_mp_usmc_recon,395.9,395.9
229,mp_tabuk,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
230,mp_tabuk,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
231,mp_tabuk,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
232,mp_tabuk,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
233,mp_tabuk,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
234,mp_tabuk,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
235,mp_tabuk,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
236,mp_tabuk,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
237,mp_tabuk,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
238,mp_tabuk,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
239,mp_tabuk,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
240,mp_tabuk,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
241,mp_tabuk,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
242,mp_tabuk,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
243,mp_tabuk,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
244,mp_tabuk,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
245,mp_tabuk,  fx,fx,smoke/smoke_large,4.7,4.9
246,mp_tabuk,  fx,fx,dust/dust_wind_slow_yel_loop,4.3,4.4
247,mp_tabuk,  fx,fx,dust/dust_spiral01,3.1,3.1
248,mp_tabuk,  fx,fx,dust/dust_spiral02,5.7,5.7
249,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_destroyed,414.0,414.4
250,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_hood,11.9,12.0
251,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_door_lf,18.6,18.6
252,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_door_lb,15.2,15.2
253,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_door_rf,5.4,5.4
254,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_door_rb,15.2,15.2
255,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_f,4.6,4.6
256,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_f_dam,4.7,4.7
257,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_b,4.6,4.6
258,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_b_dam,4.4,4.4
259,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_lf,1.2,1.2
260,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_lf_dam,1.4,1.4
261,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_rf,1.2,1.2
262,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_rf_dam,1.4,1.4
263,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_lb_dam,1.1,1.1
264,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_rb_dam,1.1,1.1
265,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_lb2_dam,1.1,1.1
266,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_glass_rb2_dam,1.1,1.1
267,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_light_lb,1.0,1.0
268,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_light_lb_dam,1.6,1.6
269,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_light_rb,1.0,1.0
270,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_light_rb_dam,1.6,1.6
271,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_bumper_f,11.2,11.2
272,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_bumper_b,13.2,13.2
273,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_mirror_l,5.7,5.7
274,mp_tabuk,  xmodel,xmodel,vehicle_80s_wagon1_green_mirror_r,5.8,5.8
275,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_destroyed,335.4,335.7
276,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_hood,11.5,11.5
277,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_trunk,11.6,11.6
278,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_wheel_lf,14.2,14.2
279,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_door_lb,15.4,15.4
280,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_door_rf,16.4,16.4
281,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_door_rb,15.4,15.4
282,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_f,2.9,2.9
283,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_f_dam,2.9,2.9
284,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_b,3.1,3.1
285,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_b_dam,2.9,2.9
286,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_lf,1.4,1.4
287,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_lf_dam,1.4,1.4
288,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_rf,1.4,1.4
289,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_rf_dam,1.4,1.4
290,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_lb,1.2,1.2
291,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_lb_dam,1.2,1.2
292,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_rb,1.2,1.2
293,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_glass_rb_dam,1.2,1.2
294,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lf,1.9,1.9
295,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lf_dam,1.7,1.7
296,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rf,1.9,1.9
297,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rf_dam,1.7,1.7
298,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lb,2.4,2.4
299,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_lb_dam,2.4,2.4
300,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rb,2.4,2.4
301,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_light_rb_dam,2.4,2.4
302,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_bumper_f,10.6,10.6
303,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_bumper_b,12.2,12.2
304,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_mirror_l,6.1,6.1
305,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_silv_mirror_r,6.1,6.1
306,mp_tabuk,  fx,fx,smoke/car_damage_whitesmoke,1.5,1.6
307,mp_tabuk,  fx,fx,smoke/car_damage_blacksmoke,1.8,1.8
308,mp_tabuk,  fx,fx,smoke/car_damage_blacksmoke_fire,9.8,9.9
309,mp_tabuk,  xmodel,xmodel,fx_glass_piece_large_01,2.5,2.5
310,mp_tabuk,  xmodel,xmodel,fx_glass_piece_large_02,2.9,2.9
311,mp_tabuk,  xmodel,xmodel,fx_glass_piece_large_03,4.9,4.9
312,mp_tabuk,  fx,fx,props/car_glass_med,3.8,3.9
313,mp_tabuk,  fx,fx,props/car_glass_headlight,3.2,3.2
314,mp_tabuk,  xmodel,xmodel,fx_glass_piece_brakelight_01,1.1,1.1
315,mp_tabuk,  xmodel,xmodel,fx_glass_piece_brakelight_02,2.7,2.7
316,mp_tabuk,  fx,fx,props/car_glass_brakelight,3.3,3.3
317,mp_tabuk,  sound,sound,pain_1,1.4,1.4
318,mp_tabuk,  sound,sound,weap_suitcase_button_press_plr,0.9,1.2
319,mp_tabuk,  rawfile,rawfile,maps/mp/mp_tabuk_foliage.gsc,6.1,6.1
320,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_destroyed,102.6,102.8
321,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_hood,4.6,4.6
322,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_trunk,5.3,5.3
323,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_wheel_lf,6.8,6.8
324,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_door_lf,4.8,4.8
325,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_door_lb,4.4,4.4
326,mp_tabuk,  xmodel,xmodel,vehicle_80s_sedan1_red_door_rf,5.1,5.1
