index,zone,type,type,name,usage(KB),total(KB)
68,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/_teargrenades.gsc,4.3,4.3
69,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/_utility.gsc,20.3,20.3
70,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/_explosive_barrels.gsc,10.9,10.9
71,mp_deathrun_bangarang,  rawfile,rawfile,maps/_80s_hatch1.gsc,2.1,2.1
72,mp_deathrun_bangarang,  rawfile,rawfile,maps/_80s_sedan1.gsc,1.8,1.8
73,mp_deathrun_bangarang,  rawfile,rawfile,maps/_80s_wagon1.gsc,2.2,2.2
74,mp_deathrun_bangarang,  rawfile,rawfile,maps/_ac130.gsc,53.0,53.0
75,mp_deathrun_bangarang,  rawfile,rawfile,maps/_ambient.gsc,15.4,15.4
76,mp_deathrun_bangarang,  rawfile,rawfile,maps/_anim.gsc,76.6,76.6
77,mp_deathrun_bangarang,  rawfile,rawfile,maps/_animatedmodels.gsc,6.8,6.8
78,mp_deathrun_bangarang,  rawfile,rawfile,maps/_arcademode.gsc,60.6,60.6
79,mp_deathrun_bangarang,  rawfile,rawfile,maps/_art.gsc,24.7,24.7
80,mp_deathrun_bangarang,  rawfile,rawfile,maps/_astar.gsc,8.2,8.2
81,mp_deathrun_bangarang,  rawfile,rawfile,maps/_autosave.gsc,10.8,10.8
82,mp_deathrun_bangarang,  rawfile,rawfile,maps/_blackhawk.gsc,8.9,8.9
83,mp_deathrun_bangarang,  rawfile,rawfile,maps/_bm21.gsc,4.6,4.6
84,mp_deathrun_bangarang,  rawfile,rawfile,maps/_bm21_troops.gsc,9.2,9.2
85,mp_deathrun_bangarang,  rawfile,rawfile,maps/_bmp.gsc,3.3,3.3
86,mp_deathrun_bangarang,  rawfile,rawfile,maps/_breach.gsc,28.1,28.1
87,mp_deathrun_bangarang,  rawfile,rawfile,maps/_briefing.gsc,7.4,7.4
88,mp_deathrun_bangarang,  rawfile,rawfile,maps/_cheat.gsc,13.9,13.9
89,mp_deathrun_bangarang,  rawfile,rawfile,maps/_cobra.gsc,2.9,2.9
90,mp_deathrun_bangarang,  rawfile,rawfile,maps/_cobrapilot.gsc,76.0,76.0
91,mp_deathrun_bangarang,  rawfile,rawfile,maps/_colors.gsc,42.6,42.6
92,mp_deathrun_bangarang,  rawfile,rawfile,maps/_compass.gsc,2.3,2.3
93,mp_deathrun_bangarang,  rawfile,rawfile,maps/_createfx.gsc,42.0,42.0
94,mp_deathrun_bangarang,  rawfile,rawfile,maps/_createfxmenu.gsc,13.0,13.0
95,mp_deathrun_bangarang,  rawfile,rawfile,maps/_createpath.gsc,15.5,15.5
96,mp_deathrun_bangarang,  rawfile,rawfile,maps/_damagefeedback.gsc,1.1,1.1
97,mp_deathrun_bangarang,  rawfile,rawfile,maps/_deadbody.gsc,3.0,3.0
98,mp_deathrun_bangarang,  rawfile,rawfile,maps/_debug.gsc,62.0,62.0
99,mp_deathrun_bangarang,  rawfile,rawfile,maps/_destructables.gsc,2.2,2.2
100,mp_deathrun_bangarang,  rawfile,rawfile,maps/_destructible.gsc,46.5,46.5
101,mp_deathrun_bangarang,  rawfile,rawfile,maps/_destructible_types.gsc,130.4,130.4
102,mp_deathrun_bangarang,  rawfile,rawfile,maps/_detonategrenades.gsc,11.2,11.2
103,mp_deathrun_bangarang,  rawfile,rawfile,maps/_documents.gsc,3.0,3.0
104,mp_deathrun_bangarang,  rawfile,rawfile,maps/_drone.gsc,11.8,11.8
105,mp_deathrun_bangarang,  rawfile,rawfile,maps/_endmission.gsc,11.3,11.3
106,mp_deathrun_bangarang,  rawfile,rawfile,maps/_equalizer.gsc,21.0,21.0
107,mp_deathrun_bangarang,  rawfile,rawfile,maps/_float.gsc,2.8,2.8
108,mp_deathrun_bangarang,  rawfile,rawfile,maps/_friendlyfire.gsc,8.3,8.3
109,mp_deathrun_bangarang,  rawfile,rawfile,maps/_fx.gsc,18.8,18.8
110,mp_deathrun_bangarang,  rawfile,rawfile,maps/_gameskill.gsc,68.8,68.8
111,mp_deathrun_bangarang,  rawfile,rawfile,maps/_global_fx.gsc,3.0,3.0
112,mp_deathrun_bangarang,  rawfile,rawfile,maps/_guide.gsc,1.9,1.9
113,mp_deathrun_bangarang,  rawfile,rawfile,maps/_helicopter_ai.gsc,10.0,10.0
114,mp_deathrun_bangarang,  rawfile,rawfile,maps/_helicopter_globals.gsc,13.5,13.5
115,mp_deathrun_bangarang,  rawfile,rawfile,maps/_hiding_door.gsc,2.6,2.6
116,mp_deathrun_bangarang,  rawfile,rawfile,maps/_hind.gsc,11.7,11.7
117,mp_deathrun_bangarang,  rawfile,rawfile,maps/_hud.gsc,1.9,1.9
118,mp_deathrun_bangarang,  rawfile,rawfile,maps/_hud_util.gsc,10.8,10.8
119,mp_deathrun_bangarang,  rawfile,rawfile,maps/_hud_weapons.gsc,10.7,10.7
120,mp_deathrun_bangarang,  rawfile,rawfile,maps/_humvee.gsc,2.2,2.2
121,mp_deathrun_bangarang,  rawfile,rawfile,maps/_intelligence.gsc,8.1,8.1
122,mp_deathrun_bangarang,  rawfile,rawfile,maps/_interactive_objects.gsc,46.5,46.5
123,mp_deathrun_bangarang,  rawfile,rawfile,maps/_introscreen.gsc,32.9,32.9
124,mp_deathrun_bangarang,  rawfile,rawfile,maps/_inventory.gsc,2.6,2.6
125,mp_deathrun_bangarang,  rawfile,rawfile,maps/_leak.gsc,5.3,5.3
126,mp_deathrun_bangarang,  rawfile,rawfile,maps/_leapfrog.gsc,6.6,6.6
127,mp_deathrun_bangarang,  rawfile,rawfile,maps/_lights.gsc,10.6,10.6
128,mp_deathrun_bangarang,  rawfile,rawfile,maps/_load.gsc,18.4,18.4
129,mp_deathrun_bangarang,  rawfile,rawfile,maps/_loadout.gsc,18.5,18.5
130,mp_deathrun_bangarang,  rawfile,rawfile,maps/_luxurysedan.gsc,1.1,1.1
131,mp_deathrun_bangarang,  rawfile,rawfile,maps/_m1a1.gsc,1.4,1.4
132,mp_deathrun_bangarang,  rawfile,rawfile,maps/_menus.gsc,24.6,24.6
133,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mg_penetration.gsc,8.2,8.2
134,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mgturret.gsc,49.0,49.0
135,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mi17.gsc,8.1,8.1
136,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mi17_noai.gsc,3.4,3.4
137,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mi28.gsc,3.5,3.5
138,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mig29.gsc,7.0,7.0
139,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mortar.gsc,30.5,30.5
140,mp_deathrun_bangarang,  rawfile,rawfile,maps/_mortarteam.gsc,13.8,13.8
141,mp_deathrun_bangarang,  rawfile,rawfile,maps/_names.gsc,11.1,11.1
142,mp_deathrun_bangarang,  rawfile,rawfile,maps/_painter.gsc,21.6,21.6
143,mp_deathrun_bangarang,  rawfile,rawfile,maps/_patrol.gsc,9.2,9.2
144,mp_deathrun_bangarang,  rawfile,rawfile,maps/_photosource.gsc,14.6,14.6
145,mp_deathrun_bangarang,  rawfile,rawfile,maps/_pipes.gsc,17.2,17.2
146,mp_deathrun_bangarang,  rawfile,rawfile,maps/_props.gsc,4.2,4.2
147,mp_deathrun_bangarang,  rawfile,rawfile,maps/_quotes.gsc,8.7,8.7
148,mp_deathrun_bangarang,  rawfile,rawfile,maps/_radiation.gsc,9.7,9.7
149,mp_deathrun_bangarang,  rawfile,rawfile,maps/_scripted.gsc,8.0,8.0
150,mp_deathrun_bangarang,  rawfile,rawfile,maps/_sea.gsc,11.4,11.4
151,mp_deathrun_bangarang,  rawfile,rawfile,maps/_seaknight.gsc,4.9,4.9
152,mp_deathrun_bangarang,  rawfile,rawfile,maps/_shellshock.gsc,1.9,1.9
153,mp_deathrun_bangarang,  rawfile,rawfile,maps/_shutter.gsc,4.8,4.8
154,mp_deathrun_bangarang,  rawfile,rawfile,maps/_small_hatchback.gsc,1.3,1.3
155,mp_deathrun_bangarang,  rawfile,rawfile,maps/_small_wagon.gsc,1.3,1.3
156,mp_deathrun_bangarang,  rawfile,rawfile,maps/_spawner.gsc,120.6,120.6
157,mp_deathrun_bangarang,  rawfile,rawfile,maps/_stealth_behavior.gsc,76.2,76.2
158,mp_deathrun_bangarang,  rawfile,rawfile,maps/_stealth_logic.gsc,80.9,80.9
159,mp_deathrun_bangarang,  rawfile,rawfile,maps/_stretcher.gsc,17.5,17.5
160,mp_deathrun_bangarang,  rawfile,rawfile,maps/_t72.gsc,2.0,2.0
161,mp_deathrun_bangarang,  rawfile,rawfile,maps/_technical.gsc,6.3,6.3
162,mp_deathrun_bangarang,  rawfile,rawfile,maps/_treadfx.gsc,3.5,3.5
163,mp_deathrun_bangarang,  rawfile,rawfile,maps/_treeburst.gsc,3.4,3.4
164,mp_deathrun_bangarang,  rawfile,rawfile,maps/_treefall.gsc,1.6,1.6
165,mp_deathrun_bangarang,  rawfile,rawfile,maps/_truck.gsc,5.2,5.2
166,mp_deathrun_bangarang,  rawfile,rawfile,maps/_uaz.gsc,7.6,7.6
167,mp_deathrun_bangarang,  rawfile,rawfile,maps/_utility.gsc,219.3,219.3
168,mp_deathrun_bangarang,  rawfile,rawfile,maps/_utility_code.gsc,15.7,15.7
169,mp_deathrun_bangarang,  rawfile,rawfile,maps/_vehicle.gsc,180.7,180.7
170,mp_deathrun_bangarang,  rawfile,rawfile,maps/_vehicle_aianim.gsc,51.2,51.2
171,mp_deathrun_bangarang,  rawfile,rawfile,maps/_vehicle_missile.gsc,5.4,5.4
172,mp_deathrun_bangarang,  rawfile,rawfile,maps/_vehicledrive.gsc,8.1,8.1
173,mp_deathrun_bangarang,  rawfile,rawfile,maps/_vehiclenames.gsc,3.7,3.7
174,mp_deathrun_bangarang,  rawfile,rawfile,maps/_vehicletypes.gsc,8.6,8.6
175,mp_deathrun_bangarang,  rawfile,rawfile,maps/_weather.gsc,7.4,7.4
176,mp_deathrun_bangarang,  rawfile,rawfile,maps/_wood.gsc,4.6,4.6
177,mp_deathrun_bangarang,  rawfile,rawfile,maps/_zpu_antiair.gsc,1.3,1.3
178,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_battlechatter_mp.gsc,5.1,5.1
179,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_callbacksetup.gsc,4.6,4.6
180,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_class.gsc,46.0,46.0
181,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_copter.gsc,23.4,23.4
182,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_damagefeedback.gsc,1.1,1.1
183,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_deathicons.gsc,1.5,1.5
184,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_dev.gsc,16.9,16.9
185,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_friendicons.gsc,2.7,2.7
186,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_gameobjects.gsc,42.0,42.0
187,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_globallogic.gsc,150.9,150.9
188,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_hardpoints.gsc,33.9,33.9
189,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_healthoverlay.gsc,3.7,3.7
190,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_hud.gsc,6.1,6.1
191,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_hud_message.gsc,19.6,19.6
192,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_hud_util.gsc,17.3,17.3
193,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_killcam.gsc,7.2,7.2
194,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_menus.gsc,10.6,10.6
195,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_missions.gsc,35.5,35.5
196,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_objpoints.gsc,4.1,4.1
197,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_oldschool.gsc,13.7,13.7
198,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_perplayer.gsc,5.9,5.9
199,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_persistence.gsc,1.5,1.5
200,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_quickmessages.gsc,6.7,6.7
201,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_rank.gsc,30.2,30.2
202,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_scoreboard.gsc,1.4,1.4
203,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_serversettings.gsc,4.4,4.4
204,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_shellshock.gsc,1.6,1.6
205,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_spawnlogic.gsc,45.4,45.4
206,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_spectating.gsc,2.8,2.8
207,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_teams.gsc,18.9,18.9
208,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_tweakables.gsc,10.1,10.1
209,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/_weapons.gsc,39.5,39.5
210,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/dm.gsc,4.5,4.5
211,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/dom.gsc,27.9,27.9
212,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/koth.gsc,24.3,24.3
213,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/sab.gsc,24.3,24.3
214,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/sd.gsc,26.7,26.7
215,mp_deathrun_bangarang,  rawfile,rawfile,maps/mp/gametypes/war.gsc,5.6,5.6
216,mp_deathrun_bangarang,assetlist,assetlist,,21.7,11580.4
217,mp_deathrun_bangarang,material,material,(misc),3.3,3.3
218,mp_deathrun_bangarang,techset,techset,(misc),1.7,1.7
219,mp_deathrun_bangarang,image,image,(misc),1.5,1.5
220,mp_deathrun_bangarang,sound,sound,(misc),36.0,36.0
221,mp_deathrun_bangarang,loaded_sound,loaded_sound,(misc),2.5,2.5
222,mp_deathrun_bangarang,fx,fx,(misc),3.1,3.1
223,mp_deathrun_bangarang,rawfile,rawfile,(misc),30.6,30.6
