index,zone,type,type,name,usage(KB),total(KB)
64,mp_tabor,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
65,mp_tabor,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
66,mp_tabor,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
67,mp_tabor,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
68,mp_tabor,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
69,mp_tabor,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
70,mp_tabor,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
71,mp_tabor,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
72,mp_tabor,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
73,mp_tabor,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
74,mp_tabor,  xmodel,xmodel,weapon_saw_mg_setup,117.8,117.9
75,mp_tabor,assetlist,assetlist,,3.5,10315.1
76,mp_tabor,material,material,(misc),14.2,14.2
77,mp_tabor,techset,techset,(misc),3.1,3.1
78,mp_tabor,image,image,(misc),6.1,6.1
79,mp_tabor,sound,sound,(misc),35.5,35.5
80,mp_tabor,loaded_sound,loaded_sound,(misc),2.5,2.5
81,mp_tabor,fx,fx,(misc),3.4,3.4
82,mp_tabor,rawfile,rawfile,(misc),2.8,2.8
