index,zone,type,type,name,usage(KB),total(KB)
81,mp_hhatak,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
82,mp_hhatak,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
83,mp_hhatak,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
84,mp_hhatak,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
85,mp_hhatak,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
86,mp_hhatak,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
87,mp_hhatak,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
88,mp_hhatak,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
89,mp_hhatak,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
90,mp_hhatak,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
91,mp_hhatak,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
92,mp_hhatak,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
93,mp_hhatak,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
94,mp_hhatak,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
95,mp_hhatak,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
96,mp_hhatak,assetlist,assetlist,,3.5,16586.0
97,mp_hhatak,material,material,(misc),14.2,14.2
98,mp_hhatak,techset,techset,(misc),1.6,1.6
99,mp_hhatak,image,image,(misc),5.2,5.2
100,mp_hhatak,sound,sound,(misc),35.5,35.5
101,mp_hhatak,loaded_sound,loaded_sound,(misc),2.5,2.5
102,mp_hhatak,fx,fx,(misc),3.1,3.1
