index,zone,type,type,name,usage(KB),total(KB)
59,mp_area51,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
60,mp_area51,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
61,mp_area51,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
62,mp_area51,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
63,mp_area51,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
64,mp_area51,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
65,mp_area51,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
66,mp_area51,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
67,mp_area51,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
68,mp_area51,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
69,mp_area51,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
70,mp_area51,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
71,mp_area51,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
72,mp_area51,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
73,mp_area51,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
74,mp_area51,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
75,mp_area51,  xmodel,xmodel,weapon_saw_mg_setup,117.8,117.9
76,mp_area51,assetlist,assetlist,,3.5,9745.2
77,mp_area51,material,material,(misc),8.2,8.2
78,mp_area51,techset,techset,(misc),3.1,3.1
79,mp_area51,image,image,(misc),4.0,4.0
80,mp_area51,sound,sound,(misc),35.5,35.5
81,mp_area51,loaded_sound,loaded_sound,(misc),2.5,2.5
82,mp_area51,fx,fx,(misc),3.4,3.4
83,mp_area51,rawfile,rawfile,(misc),3.6,3.6
